attraction_taz,attraction_district,observed_trips,emp,pop,raw_estimated_trips,estimated_trips
2375,19,0,942,0,5.5593687593374135,7.817285227454224
2376,19,0,1616,455,80.09033188177561,112.61871543055011
2377,19,0,828,4434,692.4317858565597,973.6603209680527
2378,37,0,773,0,4.5619873152524635,6.4148211049067045
2379,19,0,155,2326,361.58912695167663,508.4471750106216
2380,19,0,1173,11,8.628336196735365,12.132702112080597
2381,19,0,201,1886,293.63329389228437,412.89133892720145
2382,19,338.6870235055685,208,2602,404.69904582354945,569.0660233983667
2383,19,0,239,801,125.61521402320614,176.63335523080949
2384,18,0,134,1821,283.15884793146046,398.1627365948253
2385,19,0,302,438,69.69948846621533,98.00767049908733
2386,19,0,805,1854,292.23591360596276,410.92641795464493
2387,19,0,272,759,119.29736214803904,167.74953185607188
2388,19,0,2,25,3.8883550162375613,5.467595610828697
2389,19,0,369,958,150.72717510383683,211.94444375292014
2390,19,0,21,363,56.411465446358484,79.32276749085823
2391,37,0,5076,0,29.956853314646192,42.12371530207818
2392,37,0,1335,109,24.780488590683266,34.844989741629234
2393,37,0,31,2605,404.1196372589322,568.251290249889
2394,13,0,0,0,0,0
2395,13,0,866,14,7.281711136668132,10.239150407797203
2396,19,0,1313,24,11.47037622216141,16.12902587982515
2397,19,0,1595,11,11.118838974272933,15.634713116311685
2398,19,0,1119,0,6.603963526219284,9.286138184205177
2399,19,0,0,0,0,0
2400,14,0,141,1897,294.9848767129443,414.7918619676779
2401,14,0,370,1675,261.9125791104257,368.2873765345239
2402,14,2001.2444104254246,325,1379,215.74863221291926,303.37411825916007
2403,13,0,220,0,1.2983663769153195,1.825692940594405
2404,14,0,3907,0,23.05780652094615,32.42264690410154
2405,14,0,2302,4088,647.4793652540418,910.4506457825098
2406,14,0,241,1182,184.70566504150952,259.7231680900746
2407,13,0,1817,8,11.963822479622882,16.822883457183607
2408,14,0,317,563,89.17077187415121,125.38714157460798
2409,13,0,1099,3255,511.2129596763177,718.8401580752712
2410,14,0,2870,2978,478.71261633472136,673.1399239498178
2411,12,0,14,80,12.487588708617272,17.559375347145092
2412,12,0,470,285,46.96647192945607,66.04172579541904
2413,12,0,259,417,66.18941344032967,93.07199185733049
2414,12,0,66,659,102.575412343865,144.23602576622213
2415,13,0,1518,1479,238.29552571716337,335.07834676885835
2416,12,0,188,1238,193.0763525535858,271.4935784845792
2417,12,667.2829289138317,170,961,150.01792990152802,210.94714131038305
2418,12,0,7,249,38.65176644540908,54.35003431661527
2419,12,0,142,1379,214.6686274539397,301.8554736767565
2420,12,0,166,2235,347.54339713516293,488.69682547336
2421,12,0,40,980,152.1968926870872,214.01108154030845
2422,12,0,38,1150,178.5456408180486,251.06127346724685
2423,12,0,40,1270,197.16489223933183,277.2426630067314
2424,12,0,35,469,72.93066790793563,102.55118117637227
2425,12,0,127,564,88.20451752514587,124.02844669836755
2426,28,0,2973,1544,256.961483183253,361.3254118355301
2427,28,0,1649,1738,279.2297193401401,392.637807376538
2428,28,0,718,1057,168.13800098558428,236.42661031806512
2429,28,0,230,1459,227.59293939842848,320.02894574028335
2430,28,0,851,873,140.39150207152096,197.41097644593228
2431,28,838.6292179077864,225,719,112.8175011797458,158.6379000114822
2432,28,0,803,0,4.739037275740916,6.663779233169578
2433,28,0,75,743,115.65374099542034,162.62606783635457
2434,28,0,512,1685,264.30123626428644,371.646177702546
2435,28,0,521,571,91.61520814484494,128.8243763355244
2436,28,300.7594618201256,76,800,124.49818050379734,175.06264279782346
2437,28,0,14,368,57.14546412601885,80.3548769413858
2438,28,0,80,1041,161.89174541378532,227.6434618128835
2439,28,0,69,897,139.49788938623877,196.15442636873345
2440,28,0,134,380,59.71440877703106,83.96718868753065
2441,28,0,181,574,90.07382812824042,126.65697069015184
2442,13,0,0,0,0,0
2443,13,0,38,346,53.87573861113588,75.7571648499916
2444,13,409.2560501694679,529,1644,258.0440198109471,362.84761659549275
2445,13,0,827,488,80.55096614583991,113.26643454824328
2446,13,0,0,6,0.9303724045291994,1.3082396165466812
2447,13,0,0,0,0,0
2448,13,0,361,1090,171.14815468068227,240.6593264827436
2449,13,0,220,1468,228.9294813517261,321.9083191223491
2450,13,0,31,1254,194.63078417244074,273.67933659079466
2451,13,0,398,1276,200.20806083902323,281.52180295388166
2452,13,0,286,2701,420.5105203955512,591.2992682048705
2453,13,0,3333,390,80.14445690466506,112.69482312553951
2454,13,0,495,1710,268.0774596388813,376.9560998321415
2455,13,0,122,2665,413.96041285103917,582.08885940442
2456,13,2018.0937590003014,69,1546,240.13317114281384,337.66234489186616
2457,13,0,302,701,110.48081219807857,155.35217369105018
2458,13,0,411,1584,248.04389925440046,348.7859851255252
2459,13,0,361,43,8.798170090336978,12.371513395347794
2460,13,0,853,1165,185.6814290893079,261.0952349930883
2461,13,0,294,955,149.81936400035107,210.66792862398955
2462,13,0,650,0,3.836082477249808,5.394092779028924
2463,13,0,61,1178,183.02311700889268,257.35725957613295
2464,13,0,99,1970,306.0565376900324,430.3602359227612
2465,13,0,156,976,152.2612375979564,214.10155989189377
2466,13,0,45,456,70.97387768495184,99.79964804994209
2467,13,0,161,1085,169.1925112736516,237.9094059472023
2468,13,0,118,863,134.51496069603778,189.14770015113163
2469,13,0,214,603,94.76538304000218,133.2539827778833
2470,13,0,162,1763,274.3304946508008,385.7487812212527
2471,13,0,1224,345,60.72005164835784,85.3812695845594
2472,13,0,33,1510,234.3384767630525,329.5141574386706
2473,13,0,36,818,127.05323110340035,178.65541747644633
2474,13,0,49,665,103.40545643745075,145.40318911008652
2475,13,326.154828324914,23,445,69.13835830562344,97.2186394588804
2476,13,831.791750639677,3,193,29.944684008404764,42.1066034784112
2477,28,0,448,1313,206.24044060110072,290.0042108030243
2478,28,0,143,1460,227.2345565804335,319.5250071044121
2479,28,0,254,1537,239.82942062569884,337.2352272580005
2480,28,0,37,837,130.00531204975908,182.8064748664529
2481,28,0,161,2,1.2602922561310959,1.7721551605263146
2482,28,0,310,1693,264.3495964030365,371.7141791276383
2483,28,0,246,1126,176.05169759265178,247.55442469034944
2484,28,0,346,780,122.99038879976275,172.94246723036701
2485,28,0,84,1651,256.50321320231905,360.6810172455645
2486,28,0,3897,870,157.90278852418393,222.03440526061604
2487,28,0,364,639,101.23286726961963,142.34821111847774
2488,28,450.8940265327692,15,442,68.62595878056193,96.49813081640363
2489,28,0,37,629,97.75240202608018,137.45416815950128
2490,12,0,73,500,77.96185528128852,109.6257661576631
2491,12,0,204,1383,215.65477897530195,303.24214688619753
2492,12,0,45,623,96.86924294434789,136.21231737715806
2493,12,0,66,864,134.36313616527931,188.93421266490043
2494,12,0,86,755,117.5794041233245,165.33383171647762
2495,12,110.84051162004471,175,1438,224.01204438834745,314.99368384722135
2496,12,0,90,806,125.51117622322116,176.48706287422615
2497,12,44.838452368974686,42,471,73.28210370022599,103.04535127848249
2498,12,0,226,582,91.57989960834536,128.77472737127505
2499,12,0,109,1414,219.90104485715605,309.2130174988563
2500,12,0,59,419,65.31920450524973,91.8483508744269
2501,12,0,82,818,127.32470770948264,179.03715327311605
2502,12,0,62,73,11.685434173448062,16.431428799727893
2503,12,0,40,485,75.44116931342823,106.08131317520724
2504,12,0,21,198,30.8262243218055,43.346178035824494
2505,12,318.3492937386036,37,409,63.63874719334286,89.48538221945631
2506,12,37.99027922749519,184,373,58.924057572561075,82.8558393486643
2507,12,0,36,446,69.37014202258997,97.54456125055209
2508,12,0,15,381,59.16717266784839,83.1976947148457
2509,12,391.2140813469887,96,689,107.40432432699946,151.02618197721844
2510,28,0,65,519,80.86082123950074,113.70213610919082
2511,12,0,217,1321,206.1176524447119,289.8315527041291
2512,12,0,79,890,138.47147156778416,194.7111328588499
2513,12,0,18,201,31.273705528021257,43.97540203127155
2514,28,0,137,607,94.93120307776795,133.4871499930397
2515,28,0,48,334,52.07401045557363,73.22367165965251
2516,28,0,1056,703,115.24079200653141,162.04540118690596
2517,12,0,119,16,3.1832912553487276,4.476172886233881
2518,12,870.9551308453083,367,974,153.19636485188212,215.41648552182707
2519,12,0,91,510,79.61870593179694,111.95554039553197
2520,12,0,43,667,103.68017058019613,145.78947735661617
2521,12,0,57,421,65.61752530939356,92.26783353805826
2522,12,0,72,206,32.36770579400814,45.513726342600286
2523,12,0,445,65,12.705275462978374,17.86547474848833
2524,12,0,149,671,104.92599537694146,147.54128915417613
2525,12,0,19,234,36.39665541828146,51.17901852655371
2526,12,0,50,401,62.47497230351559,87.848944586308
2527,12,0,100,1175,182.78809575526307,257.0267853346013
2528,11,0,91,506,78.99845766211081,111.08338065116752
2529,11,0,20,215,33.45637780262195,47.044558345098
2530,11,117.23271775245667,44,319,49.724472782852175,69.9198782011841
2531,11,0,8,99,15.398357997528713,21.652342507223675
2532,11,0,174,1110,173.14578460873494,243.46828620506074
2533,11,307.68554350733757,153,1362,212.0974906266194,298.2400794102373
2534,11,0,28,803,124.68008676928042,175.3184296008762
2535,11,0,72,678,105.55700161697183,148.4285761776059
2536,29,0,158,1030,160.64639256941845,225.89231364936478
2537,11,0,173,1138,177.48162083118825,249.56510581133645
2538,11,0,70,824,128.18426012981647,180.24580963835763
2539,29,0,106,800,124.67523046428579,175.3116009260863
2540,11,0,18,236,36.70087788777492,51.60679979446053
2541,29,0,38,214,33.40754571149349,46.9758932859646
2542,28,0,1709,218,43.88947678038643,61.715020774571094
2543,28,0,1220,1902,302.12808396228667,424.8362556613215
2544,28,0,934,1782,281.8327595817127,396.2980625076151
2545,28,0,387,1666,260.61734881457545,366.46609338238625
2546,28,0,339,771,121.55351853552165,170.922017575619
2547,28,0,35,630,97.89566076280248,137.65561088704155
2548,28,0,38,430,66.90095227454466,94.07251948164513
2549,28,1637.9888507425785,32,484,75.23889392320977,105.79688440491267
2550,28,0,134,563,88.09076711517164,123.86849699220444
2551,28,0,621,1114,176.40407728969902,248.04992206054197
2552,28,0,50,704,109.45877873224016,153.9150452219154
2553,28,0,1265,1315,211.3722253265793,297.2202503682321
2554,28,0,528,285,47.308768519733746,66.52304484339395
2555,28,0,68,140,22.110002682788483,31.08989614348508
2556,28,0,255,1203,188.04459177225635,264.418187207844
2557,28,0,735,1058,168.3933913639493,236.78572652683854
2558,28,0,174,784,122.59555062931508,172.38726703935765
2559,28,0,12,312,48.45018501971376,68.12804331173258
2560,28,0,14,381,59.16127100249878,83.18939611057027
2561,28,0,332,937,147.25251007004886,207.05855673681583
2562,28,722.5613994300365,174,477,74.99149593090438,105.44900665938582
2563,28,0,292,298,47.931782373704515,67.39909340357713
2564,28,0,2188,707,122.54172545198182,172.31158097105617
2565,28,1063.478068113327,910,1832,289.44422298439866,407.0008928095605
2566,28,0,867,972,155.8370733918466,219.1297077873594
2567,28,0,2641,2181,353.77666723469747,497.4617145061269
2568,28,0,305,1881,293.47175675153665,412.66419409139047
2569,28,0,390,4,2.9218977560360178,4.108615411781808
2570,28,0,346,170,28.40252767262747,39.93810621478777
2571,28,0,764,1553,245.32026303274708,344.9561544159272
2572,28,0,46,1595,247.59547414342785,348.15543386199585
2573,28,0,195,1457,227.0762569763489,319.30241471846114
2574,28,0,530,703,112.13651603263388,157.68033533803026
2575,28,0,23,1334,206.9885362433665,291.0561426438803
2577,28,0,1661,814,136.02318902683874,191.2684896796542
2578,28,0,179,2220,345.2941877733849,485.5341082875738
2579,28,0,495,1431,224.81514282827357,316.1229576627209
2580,28,441.4915764629841,84,357,55.85289795885504,78.53733994366358
2581,28,0,661,3460,540.4157540746006,759.9035563013115
2582,28,0,288,2123,330.89644875660423,465.2887823527576
2583,28,0,1372,791,130.7511801901047,183.85527451395956
2584,28,0,40,880,136.69068594493388,192.2070879311971
2585,28,0,657,5611,873.9306544369202,1228.8742644161953
2586,28,742.2540228143334,262,1333,208.243972194503,292.8214691296168
2588,28,0,35,768,119.29422606697406,167.74512206761523
2589,28,0,413,5,3.2126981264986982,4.5175232462077926
2590,28,0,32,313,48.72328039412759,68.51205533333227
2591,28,0,66,1089,169.2521013351243,237.99319828540095
2592,28,0,111,1135,176.65053137724752,248.39647253798648
2593,28,0,152,2681,416.6184558902721,585.8264565101406
2594,28,1263.3635272830725,85,1185,184.2501914492342,259.08270563138103
2595,28,0,1170,1020,165.06825722901357,232.11010181518787
2596,28,0,143,1056,164.58948134213406,231.43687292360227
2597,28,884.441746711731,21,988,153.32525758481677,215.5977275478042
2598,28,0,1435,1459,234.70444614471467,330.02876389217545
2599,28,0,821,0,4.845267252033988,6.813154110127303
2600,28,0,721,1256,199.01305739851824,279.841453413023
2601,28,0,76,675,105.11542207610569,147.80765078643427
2602,28,0,54,1330,206.55123959951845,290.4412396320542
2603,28,0,119,741,115.60329013596034,162.5551265522912
2604,28,0,882,992,159.02683972052148,223.61498557331308
2605,28,0,492,1091,172.0763349089034,241.96448357891597
2606,28,0,711,0,4.196084063576328,5.9003076398301
2607,28,0,1093,0,6.450520227129292,9.070374473044021
2608,28,0,1656,0,9.773157818962588,13.742488680110613
2609,28,0,948,0,5.594778751435104,7.867076853106799
2610,28,0,1101,3,6.962919752190813,9.790883115520796
2611,28,0,277,447,70.94750543926875,99.76256481702164
2612,28,0,1046,0,6.173141955697383,8.680340072098852
2613,28,0,991,87,19.338950227141947,27.193391276877133
2614,28,0,1105,2,6.83146434616774,9.606037596531399
2615,25,0,39,132,20.69835784827738,29.104917130768722
2616,25,0,94,1098,170.81290657170734,240.18791862993302
2617,25,0,86,1996,310.0114297934473,435.92139240554957
2618,25,0,18,871,135.16529070044854,190.06215921231762
2619,25,0,272,1423,222.25857491593712,312.52804942057134
2620,25,0,11,37,5.802214813442497,8.158762282400922
2621,25,0,37,538,83.64175389072065,117.61253397520997
2622,25,0,13,15,2.402652660867995,3.3784808969472815
2623,25,0,21,412,64.00950675001361,90.00672435932279
2624,25,262.31828087568283,55,301,46.99827388811033,66.08644399857377
2625,25,0,61,691,107.50789017460599,151.1718106997606
2626,25,0,3,37,5.755001490645576,8.092373448197488
2627,25,0,130,4209,653.4234582726834,918.8089095633028
2628,25,942.8921490609646,34,1116,173.24992386431802,243.6147212230473
2629,25,0,33,329,51.210175138221736,72.00899291506552
2630,25,0,151,603,94.39357812297642,132.73117070853124
2631,25,0,47,297,46.33081229562728,65.1478954200059
2632,25,0,36,364,56.65505249402425,79.66528649108078
2633,25,0,1919,309,59.239474639165124,83.29936185670255
2634,25,0,139,379,59.5888550363576,83.79064177281668
2635,25,0,160,165,26.5295075804914,37.3043661391024
2636,25,0,81,1035,160.96727467460576,226.3435208006123
2637,25,1169.6314650774002,253,185,30.17960380643627,42.436935058539575
2638,25,0,9,41,6.4106597524294,9.014324818214519
2639,25,0,747,739,118.99941184067553,167.33057016507846
2640,25,0,561,1519,238.85011467444306,335.85817992091717
2641,28,0,38,835,129.70108958026566,182.37869359854616
2642,28,0,103,2228,346.0861577461864,486.6477338513701
2643,25,0,66,787,122.42335697382126,172.14513758588467
2644,28,0,32,1209,187.65889280382137,263.87583807097
2645,28,0,15,194,30.170566060021677,42.42422666580747
2646,28,674.7282929420471,35,449,69.82942655950497,98.19038245455
2647,28,0,143,2778,431.60636144201436,606.9016428724998
2648,28,0,132,1744,271.20726540930315,381.3570643072586
2649,25,0,14,251,39.003202237699455,54.844204418725504
2650,25,0,1,103,15.97729460976754,22.466412021660123
2651,28,0,1320,773,127.65317637833712,179.4990282419972
2652,28,0,10,46,7.191871754886681,10.112823102945516
2653,25,843.1899774670601,61,644,100.21997300579393,140.9239337034783
2654,25,0,262,1916,298.6451575012569,419.93875187073604
2655,25,0,300,1757,274.21455206451844,385.58574899471523
2656,25,0,122,2069,321.5434206678053,452.1370574941163
2657,25,0,76,2839,440.6697359763037,619.646072487604
2658,25,0,41,226,35.28599551660073,49.61726833188425
2659,25,0,59,1065,165.4893000595602,232.70214958928625
2660,25,0,51,1158,179.8628590069659,252.9134748115564
2661,25,0,842,12,6.829947033434303,9.603904033004675
2662,26,0,84,340,53.216842812688974,74.83066103011465
2663,25,0,560,1377,216.8253994352357,304.88821039170364
2664,25,0,1901,202,42.541603448768,59.819713817995684
2665,25,465.14582842588425,1559,19,12.146875561059055,17.080282851125144
2666,25,979.2938580811024,334,2441,380.4776628027341,535.0072178264014
2667,25,0,287,1177,184.20183131048415,259.01470420628874
2668,26,0,24,468,72.71068752166832,102.24185659325143
2669,25,0,143,418,65.65988232719585,92.3273936974718
2670,25,0,2160,1228,203.16381594881142,285.6780267548143
2671,25,0,168,1539,239.63200154047502,336.95762716249584
2672,25,0,216,1867,290.7756395915194,408.8730592056016
2673,25,211.96970257163048,60,1013,157.43197421899006,221.37237151682373
2674,25,0,380,1523,238.40216151584886,335.22829229142894
2675,25,449.01777255535126,42,942,146.31633745576815,205.74216117739698
2676,25,0,1729,2635,418.79252704522463,588.8835183923012
2677,25,0,95,1288,200.28060104714825,281.62380509151996
2678,25,0,38,1510,234.36798508980058,329.55565046004773
2679,25,0,48,649,100.91856169335661,141.90625152835327
2680,25,0,72,740,115.1708497971069,161.94705221525493
2681,25,0,18,283,43.98879505658698,61.85467679074285
2682,25,0,32,362,56.32132169778272,79.19601220179683
2683,25,0,32,351,54.61563895614586,76.79757290479459
2684,25,0,24,418,64.95758415059166,91.33985978869575
2685,25,0,9,232,36.027514629942246,50.6599526116172
2686,25,0,127,425,66.65089015355275,93.72089558170275
2687,25,0,287,216,35.18718451839071,49.478325622728676
2688,25,0,89,2626,407.71823726506204,573.3114479557773
2689,25,0,66,153,24.114006228569185,33.9078181041187
2690,25,1248.4360005557537,75,14,2.6134938451225973,3.674954425932773
2691,25,393.34269269555807,62,2304,357.62890659088873,502.8785262190022
2692,25,0,22,438,68.0470221683231,95.68406130196718
2693,25,0,56,550,85.61463034142173,120.38668668953646
2694,23,0,118,980,152.65722258435719,214.65837267379194
2695,25,0,28,943,146.38877620829507,205.84402065363207
2696,23,0,35,232,36.18095792903224,50.87571632277835
2697,25,0,27,437,67.92146842764964,95.50751438725321
2698,25,37.52450442314148,57,428,66.70295978134429,93.79411309069606
2699,25,0,15,205,31.876248801658544,44.822665962809715
2700,25,0,27,665,103.27561979975923,145.2206198160271
2701,29,0,364,740,116.8941360791945,164.3702446636802
2702,29,0,447,119,21.090430434440403,29.65622850595933
2703,29,0,2279,2788,445.7629393030075,626.8078609657275
2704,29,0,110,306,48.09817581944684,67.63306691417795
2705,29,1250.6654449254274,186,975,152.28322549102333,214.13247808406553
2706,29,1010.8674601763487,14,213,33.110843675681195,46.55868684726319
2707,29,0,220,670,105.18995154934261,147.9124501216405
2708,29,0,873,730,118.34746306793325,166.41383487896252
2709,29,820.9032122194767,723,794,127.3861855804691,179.12360014747938
2710,29,0,27,467,72.57333045029564,102.04871246998663
2711,29,0,46,1238,192.23831607394047,270.3151766774683
2712,29,0,130,633,98.92150517328051,139.09809810148064
2713,29,0,19,189,29.418862384312472,41.367221402453616
2714,29,0,74,906,140.92295631978064,198.15827881493064
2715,29,0,100,252,39.665807525187894,55.775924322503535
2716,29,0,5,92,14.295218529529135,20.101167141759593
2717,29,0,391,1751,273.8212312068042,385.0326823672326
2718,29,0,39,1176,182.5831562363581,256.73861040989124
2719,29,0,10,400,62.08384362210945,87.2989604791997
2720,29,0,67,360,56.21775585017618,79.05038347925462
2721,29,0,152,0,0.8970531331414935,1.2613878498652251
2722,29,0,72,748,116.41134633647916,163.69137170398383
2723,29,0,240,137,22.659902920657675,31.86313627058554
2724,29,0,68,155,24.435933694111483,34.360495184851786
2725,29,0,16,536,83.20769478353566,117.00218341324371
2726,29,0,402,785,124.09619239644887,174.49738875024664
2727,29,0,21,908,140.9202921910941,198.1545326605151
2728,29,0,75,93,14.863397171423724,20.900109377130743
2729,28,0,96,1096,170.5145857675635,239.7684359663016
2730,28,0,75,40,6.645107598082462,9.343992764301726
2731,29,492.09034338593483,336,1356,212.24712298106977,298.45048437609415
2732,29,0,1041,345,59.64004688937828,83.8626250021559
2733,29,0,1093,523,87.54798148859118,123.10526104869639
2734,29,0,691,2211,346.9202818255941,487.8206342517736
2735,29,0,621,3216,502.34454300976194,706.3698677240626
2736,29,1341.2539860904217,168,1515,235.9105119223582,331.7246686963091
2737,29,0,1241,124,26.55166305914245,37.33551998110561
2738,29,0,606,726,116.15147014989988,163.32594779305848
2739,29,0,907,1589,251.74643560491722,353.99229252659364
2740,29,0,1097,1222,195.95997327764138,275.54837079348647
2741,29,0,833,866,139.19983762327718,195.7353220163368
2742,29,0,766,811,130.27601233666863,183.1871190448718
2743,29,0,715,1135,180.21513724841503,253.40882952034568
2744,29,0,33,960,149.05433968120923,209.59219258855816
2745,29,0,237,1385,216.15965806668234,303.952080699469
2746,29,0,407,1070,168.31838993833392,236.68026355759113
2747,29,0,365,1397,218.77581604049146,307.63078127981726
2748,29,0,50,1011,157.06283343065087,220.85330560188726
2749,29,0,25,462,71.78621678248874,100.94191558098018
2750,29,0,55,1200,186.3990725000687,262.1043465444848
2751,29,0,21,1234,191.47052617051395,269.2355518262181
2752,29,0,97,2727,423.42671939743383,595.3998703351832
2753,29,0,39,160,25.04009573608031,35.2100353413199
2754,29,0,194,182,29.36621934854438,41.293197598015915
2755,29,0,43,514,79.95567426470154,112.42936713467583
2756,29,949.6619637012482,163,1781,277.127513529738,389.6817986751682
2757,29,0,317,0,1.8708279158279832,2.630657555311029
2758,29,0,0,10,1.5506206742153326,2.1803993609111356
2759,29,0,81,514,80.17993754798691,112.74471409714211
2760,29,0,65,541,84.27218672277446,118.49901470319531
2761,29,0,10,131,20.372147485717008,28.646217670690167
2762,29,0,328,537,85.2040764400371,119.80938788326871
2763,29,728.6151438429952,102,1030,160.31589930984,225.42759180994074
2764,29,0,121,1006,156.7065413333659,220.35230682498718
2765,29,0,13,192,29.84863859447938,41.97154958507438
2766,29,0,105,433,67.76155005523349,95.28264577637222
2767,29,0,115,3074,477.33948676899894,671.2091030357574
2768,29,0,415,3297,513.6888274088853,722.3215900667044
2769,29,0,225,1607,250.51261705006732,352.257363260391
2770,29,1046.6225380897522,232,1861,289.93969383258406,407.69759725746184
2771,29,0,384,2086,325.7257121355706,458.0179707278277
2772,29,0,185,110,18.14863550604745,25.51963476097688
2773,29,0,19,27,4.298807462024084,6.044751755693218
2774,30,0,16,513,79.6412672328404,111.98726488314813
2775,30,167.75669929385185,80,592,92.2688771415169,129.74353050797356
2776,30,0,466,490,78.73058908947193,110.70671827699562
2777,30,0,11,285,44.25760753398274,62.23266643299708
2778,30,0,20,242,37.64305362300335,52.931636619558056
2779,29,0,529,2453,383.48923235496744,539.2419248932035
2780,30,0,23,395,61.38525493454678,86.31664265432472
2781,29,0,429,1779,278.38723237789253,391.4531475402501
2782,30,0,3,147,22.811828907014235,32.07676641821998
2783,29,440.03039786219597,66,452,70.47756438760761,99.10175899536162
2784,29,0,42,780,121.19628253347976,170.41969153063656
2785,30,349.36343973875046,51,603,93.80341158801492,131.90131028098835
2786,30,0,57,365,56.93404953378769,80.0575971169559
2787,30,0,29,311,48.39545126323568,68.05107964832376
2788,30,0,40,255,39.776893806475584,55.932127874251115
2789,30,0,66,395,61.63902654458023,86.67348263816818
2790,30,0,28,164,25.595425686920677,35.99091043865464
2791,30,0,104,188,29.76544187160822,41.854562829773975
2792,30,211.19190254807472,11,366,56.81763499512693,79.89390125637728
2793,30,0,132,750,117.07557039229913,164.6253678326918
2794,24,402.09440183639526,242,403,63.91821618548475,89.8783564793726
2795,24,0,77,503,78.45064814495159,110.31308038303814
2796,24,0,165,538,84.39716705547139,118.67475532246489
2797,24,846.3564497232437,32,230,35.85312879814033,50.41474063776985
2798,24,0,30,211,32.89514618643197,46.25538464348784
2799,24,0,37,477,74.18296777800711,104.31209787365202
2800,24,0,38,574,89.22988998324546,125.47027027876548
2801,24,0,326,58,10.917542814423447,15.351661287074474
2802,24,0,3,199,30.87505641293396,43.41484309495788
2803,24,0,148,367,57.78122521544573,81.24884997820217
2804,24,0,31,1188,184.39668772261956,259.2887008087812
2805,24,0,123,925,144.15831720292093,202.70766921015783
2806,24,0,274,304,48.755924801940644,68.5579581431661
2807,24,1046.3594075739384,1019,583,96.41498229801167,135.57356049778147
2808,24,0,93,248,39.00424759805445,54.84567434821106
2809,24,0,555,34,8.547534561368504,12.019083199961017
2810,24,0,32,634,98.49820403643976,138.50287481857973
2811,24,0,1073,305,53.626417483704635,75.40658289532507
2812,24,0,9,72,11.21758384249693,15.773562837039036
2813,24,2277.9122999459505,1054,488,81.89064418020254,115.15021771876572
2814,24,0,368,231,37.991150423032536,53.42111161040514
2815,24,595.9165875613689,39,373,58.06831609686689,81.65254172872709
2816,24,0,23,357,55.49289637252851,78.0311250828624
2817,24,0,212,294,46.839400876049176,65.86304531717836
2818,24,0,72,494,77.02558121140972,108.30922793684098
2819,24,0,156,58,9.914259704988883,13.940898560251528
2820,30,0,66,1114,173.12865302066263,243.4441966876788
2821,25,0,133,12,2.6456663005572056,3.720193601725434
2822,25,0,190,314,49.810805586788305,70.04127474494118
2823,30,0,86,1121,174.3321207996057,245.1364483258252
2824,30,0,17,121,18.86283846894898,26.523908539707033
2825,25,0,49,182,28.510477872850192,40.0898999780787
2826,24,0,609,347,57.400651593187625,80.71370782735274
2827,30,0,43,180,28.164943745909437,39.60402848024389
2828,24,0,252,31,6.294143758170533,8.850486296232656
2829,30,0,26,952,147.77253148438965,207.78978286990125
2830,24,0,57,599,93.21857331042648,131.0789421622765
2831,24,0,499,506,81.40633712475376,114.4692111955426
2832,24,0,2,276,42.808933939042404,60.195619569698195
2833,24,0,2,180,27.922975466575217,39.263785704951296
2834,24,839.1867562532425,213,510,80.33870910444998,112.96797011713433
2835,24,0,245,175,28.581769809424014,40.190146863425
2836,24,0,98,412,64.46393498193397,90.64571688853083
2837,24,0,326,289,46.73688038879763,65.7188865241217
2838,24,0,225,79,13.577778029964522,19.09234091316952
2839,24,0,95,138,21.95922351238502,30.87787858673943
2840,24,0,222,514,81.01207236228264,113.91481729997763
2841,24,0,56,788,122.51940238774665,172.28019147922151
2842,24,294.48834723979235,50,281,43.8675242129316,61.68415225537436
2843,24,0,65,160,25.193539035170303,35.42579905248106
2844,24,0,85,789,122.84561275030701,172.73889093930003
2845,24,0,69,1,0.5622769765449744,0.7906436310957224
2846,24,30.865319550037384,30,262,40.80331162493017,57.37542138413462
2847,24,0,246,712,111.85600168013698,157.28589114862842
2848,24,0,8,336,52.148067976432095,73.32780736081759
2849,24,0,38,513,79.77110387053193,112.16983417720756
2850,24,555.465344235301,27,628,97.53832330516249,137.1531421806559
2851,24,0,22,112,17.496788188903256,24.603042136264158
2852,24,0,10,125,19.441775081187807,27.337978054143484
2853,24,0,20,691,107.26592189527177,150.83156792446803
2854,24,0,283,304,48.809039790087176,68.63264558164495
2855,25,191.63514375686646,155,750,117.21130869534026,164.81623573102664
2856,25,0,72,773,120.28789802201749,169.14237010626167
2857,23,56.46575549244881,40,857,133.1242583942386,187.19216940110147
2858,43,1764.2194261848927,25,584,90.70378900791579,127.54278778409603
2859,43,0,32,969,150.4439966226534,211.54625340910275
2860,43,0,53,525,81.72037365983455,114.91079247443236
2861,43,0,33,936,145.33285006309242,204.35923412237142
2862,43,0,23,191,29.752593180553998,41.836495691737554
2863,43,0,84,619,96.47915962329675,135.66380319953532
2864,43,0,88,852,132.63222799391247,186.5003027258665
2865,43,0,7,85,13.221587388277632,18.591484797672653
2866,43,0,344,474,75.52959283807435,106.20564957793543
2867,43,2519.185065537691,88,930,144.72706925279206,203.50741774097338
2868,43,0,16,820,127.24532193125111,178.92552526312
2869,43,0,21,471,73.15816872788407,102.87108058869849
2870,43,0,157,608,95.20429845218179,133.87116201463942
2871,43,3915.1214863210917,13,135,21.010100751451986,29.54327322788091
2872,43,0,27,468,72.72839251771717,102.26675240607771
2873,43,0,93,679,105.83599865673528,148.82088680348102
