TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE
1931,Internal,719,1946,67997,45,26.3,11.2,0,0,0,1946,0,32,45,25,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,Internal,337,937,80094,45,31.6,16.5,0,0,0,937,7,13,11,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,Internal,224,644,80094,45,31.6,16.5,0,0,0,644,7,23,17,5,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,Internal,260,676,80094,45,31.6,16.5,0,0,0,676,0,5,8,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,Internal,16,35,125080,51,22.6,11.1,0,0,0,35,95,26,21,1153,40,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1936,Internal,304,889,125080,51,22.6,11.1,0,4,0,893,10,80,10,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,Internal,93,283,125080,51,22.6,11.1,0,2,0,285,5,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0
1938,Internal,370,1021,125080,51,22.6,11.1,0,2,0,1023,4,33,25,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,Internal,42,123,91875,52,22.9,6.7,0,0,0,123,0,6,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,Internal,113,321,91875,52,22.9,6.7,0,0,0,321,116,13,86,0,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,Internal,155,400,91875,52,22.9,6.7,0,0,0,400,0,6,3,0,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,Internal,389,1036,91875,52,22.9,6.7,0,0,0,1036,41,16,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,Internal,32,77,91875,52,22.9,6.7,0,0,0,77,2,10,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,Internal,82,194,125080,51,22.6,11.1,0,0,0,194,8,9,66,0,340,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,Internal,164,405,105508,52,30.8,12.1,0,0,0,405,25,26,11,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,Internal,632,1730,105508,52,30.8,12.1,0,0,0,1730,41,11,16,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,Internal,566,1502,82731,52,24,17.4,0,0,0,1502,168,115,76,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0
1948,Internal,171,490,82731,52,24,17.4,0,0,0,490,0,7,21,7,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,Internal,19,55,91875,52,22.9,6.7,0,0,0,55,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,Internal,208,594,83947,51,31.4,6.5,0,0,0,594,183,182,21,3,21,35,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0
1951,Internal,437,1247,95819,51,32.9,7.6,0,5,0,1252,32,24,18,17,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Internal,161,442,83947,51,31.4,6.5,0,0,0,442,13,21,67,0,92,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Internal,88,271,95819,51,32.9,7.6,0,0,0,271,6,13,46,0,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,Internal,335,888,83947,51,31.4,6.5,0,0,0,888,19,19,5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,Internal,501,1626,96681,45,30.2,10.2,0,0,0,1626,28,102,50,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0
1956,Internal,119,324,96681,45,30.2,10.2,0,0,0,324,44,31,20,12,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Internal,149,395,96681,45,30.2,10.2,0,0,0,395,9,15,47,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Internal,639,1773,78750,45,24.8,12.7,0,0,0,1773,36,35,132,43,578,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Internal,265,670,96681,45,30.2,10.2,0,0,0,670,45,34,24,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,Internal,207,600,78750,45,24.8,12.7,0,0,0,600,237,26,120,63,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,Internal,483,1312,78750,45,24.8,12.7,0,0,0,1312,359,16,19,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Internal,253,697,96681,45,30.2,10.2,0,0,0,697,0,7,46,0,88,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Internal,266,817,96681,45,30.2,10.2,0,0,0,817,14,35,0,14,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,Internal,361,658,96681,45,30.2,10.2,0,0,0,658,51,4,37,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Internal,229,771,96681,45,30.2,10.2,0,0,0,771,4,3,8,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,Internal,170,502,96681,45,30.2,10.2,0,0,0,502,0,19,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,Internal,4,9,96681,45,30.2,10.2,0,0,0,9,14,16,64,40,171,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,Internal,109,325,96681,45,30.2,10.2,0,0,0,325,0,5,0,40,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,Internal,4,13,96681,45,30.2,10.2,0,0,0,13,0,95,10,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0
1970,Internal,15,59,66875,45,28.7,6.4,0,0,0,59,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,Internal,129,356,78750,45,24.8,12.7,0,0,0,356,0,13,19,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,Internal,317,891,78750,45,24.8,12.7,0,0,0,891,14,27,24,0,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Internal,186,620,78750,45,24.8,12.7,0,0,0,620,6,14,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,Internal,129,398,58420,45,27.9,15.3,0,0,0,398,10,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Internal,401,1055,66875,45,28.7,6.4,0,0,0,1055,0,19,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Internal,283,850,58420,45,27.9,15.3,0,0,0,850,31,44,35,2,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Internal,189,502,58420,45,27.9,15.3,0,0,0,502,12,17,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,Internal,104,272,66875,45,28.7,6.4,0,0,0,272,3,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Internal,80,257,66875,45,28.7,6.4,0,0,0,257,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Internal,214,495,58420,45,27.9,15.3,0,0,0,495,0,13,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,Internal,112,291,66875,45,28.7,6.4,0,0,4,295,0,14,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,Internal,59,168,66875,45,28.7,6.4,0,0,0,168,0,3,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Internal,134,338,78750,45,24.8,12.7,0,0,0,338,8,10,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Internal,102,291,66875,45,28.7,6.4,0,0,0,291,2,6,2,0,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Internal,21,58,58420,45,27.9,15.3,0,0,0,58,0,104,8,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0
1986,Internal,32,92,112458,46,27.8,11.2,0,0,0,92,11,25,14,0,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,Internal,0,0,112458,46,27.8,11.2,0,0,0,0,300,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Internal,48,123,112458,46,27.8,11.2,0,0,0,123,5,17,6,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,Internal,85,223,112458,46,27.8,11.2,0,0,0,223,14,7,21,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Internal,17,50,112458,46,27.8,11.2,0,0,0,50,5,1,16,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Internal,259,796,112458,46,27.8,11.2,0,0,0,796,46,37,11,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,Internal,253,675,112458,46,27.8,11.2,0,2,0,677,10,16,6,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Internal,38,106,90436,46,31.5,7.5,0,0,0,106,0,19,1,24,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Internal,305,864,112458,46,27.8,11.2,0,0,0,864,0,14,0,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Internal,178,476,90436,46,31.5,7.5,0,0,0,476,0,396,4,12,0,44,0,0,0,0,0,0,0,0,0,0,0,0,4798,0,0,0,0,0,0,0
1996,Internal,215,734,90436,46,31.5,7.5,0,0,0,734,8,30,34,3,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Internal,297,764,64560,44,24.9,13.5,0,0,0,764,48,27,209,38,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,Internal,1597,4854,118772,46,35.4,5,0,0,0,4854,5,70,62,30,10,33,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
1999,Internal,124,364,118772,46,35.4,5,0,0,0,364,534,503,162,31,53,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Internal,25,70,118772,46,35.4,5,0,0,0,70,19,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,Internal,315,869,64560,44,24.9,13.5,0,6,0,875,0,30,13,8,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,Internal,710,1900,118772,46,35.4,5,0,0,0,1900,30,141,87,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Internal,289,800,78472,44,34.7,5.4,0,0,0,800,0,11,2,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Internal,18,55,64560,44,24.9,13.5,0,6,0,61,2,78,114,8,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Internal,194,580,90436,46,31.5,7.5,0,0,0,580,0,20,5,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Internal,143,434,90436,46,31.5,7.5,0,0,0,434,9,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Internal,197,509,90436,46,31.5,7.5,0,0,0,509,20,23,162,52,826,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Internal,131,347,101164,46,29.3,10,0,0,0,347,0,10,6,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Internal,140,389,101164,46,29.3,10,0,0,0,389,67,2,11,2,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Internal,276,743,101164,46,29.3,10,0,0,0,743,462,153,69,11,84,48,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0
2011,Internal,379,1087,90436,46,31.5,7.5,0,0,0,1087,2,55,18,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Internal,278,748,90436,46,31.5,7.5,0,0,0,748,0,18,7,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Internal,172,515,101164,46,29.3,10,0,0,0,515,5,9,3,0,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Internal,148,483,90436,46,31.5,7.5,0,0,0,483,14,46,34,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0
2015,Internal,190,476,64560,44,24.9,13.5,0,0,0,476,0,8,66,7,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Internal,239,747,78472,44,34.7,5.4,0,0,0,747,5,16,30,28,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Internal,286,738,78472,44,34.7,5.4,0,0,0,738,0,9,7,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Internal,1064,2519,101164,46,29.3,10,0,0,0,2519,6,29,13,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Internal,31,76,64560,44,24.9,13.5,0,0,0,76,0,0,27,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Internal,73,151,64560,44,24.9,13.5,0,0,0,151,1,35,130,12,227,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Internal,110,351,131071,44,32.8,11.4,0,0,0,351,0,17,31,57,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Internal,369,1093,131071,44,32.8,11.4,0,0,0,1093,24,22,53,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Internal,397,1225,135536,44,23.3,15.3,0,0,0,1225,18,46,14,3,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Internal,193,647,131071,44,32.8,11.4,0,0,0,647,7,98,4,25,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,Internal,217,615,135536,44,23.3,15.3,0,0,0,615,0,13,27,2,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Internal,277,888,85809,45,31.9,8.3,0,0,0,888,5,10,25,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,Internal,438,1183,85809,45,31.9,8.3,0,0,0,1183,1,28,28,17,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,Internal,546,1531,85809,45,31.9,8.3,0,0,0,1531,30,14,36,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,Internal,427,1335,126629,45,38.7,6.3,0,0,0,1335,65,54,230,15,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,Internal,327,1041,126629,45,38.7,6.3,0,0,0,1041,0,10,50,9,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,Internal,135,454,126629,45,38.7,6.3,0,0,0,454,6,33,92,0,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,Internal,70,241,126629,45,38.7,6.3,0,0,0,241,0,110,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0,0,0,0,0,0
2033,Internal,455,1195,85809,45,31.9,8.3,0,0,0,1195,11,27,72,35,45,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,Internal,60,210,131071,44,32.8,11.4,0,0,0,210,0,184,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,2173,0,0,0,0,0,0,0
2035,Internal,44,124,109813,47,28.6,11.2,0,0,0,124,0,9,3,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,Internal,334,1007,135431,48,28.2,9.1,0,0,0,1007,0,25,62,17,214,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,Internal,120,269,135536,44,23.3,15.3,0,0,0,269,0,0,0,5,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,Internal,483,1508,118780,48,31,7,0,0,0,1508,10,18,10,18,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,Internal,428,1273,118780,48,31,7,0,0,0,1273,3,274,26,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0,2226,0,0,0,0,0,0,0
2040,Internal,426,1324,118780,48,31,7,0,0,0,1324,39,70,48,46,22,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,Internal,596,1774,118780,48,31,7,0,0,0,1774,17,59,13,0,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,Internal,160,491,118780,48,31,7,0,0,0,491,0,21,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,Internal,466,1343,135431,48,28.2,9.1,0,0,0,1343,61,79,102,6,146,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,Internal,224,755,135431,48,28.2,9.1,0,0,0,755,5,13,2,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,Internal,52,128,135431,48,28.2,9.1,0,0,0,128,0,3,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,Internal,218,767,118780,48,31,7,0,0,0,767,0,58,3,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
2047,Internal,61,162,135431,48,28.2,9.1,0,0,0,162,0,4,1,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,Internal,52,141,135431,48,28.2,9.1,0,0,0,141,0,269,6,22,7,55,0,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,0,0,0
2049,Internal,539,1535,135431,48,28.2,9.1,0,0,0,1535,7,33,32,6,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,Internal,675,2046,140714,49,34.5,4.5,0,0,0,2046,45,131,91,28,2,25,0,0,0,0,0,0,0,0,0,0,0,0,2378,0,0,0,0,0,0,0
2051,Internal,43,109,126011,52,29,5,0,0,0,109,0,8,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,Internal,395,1380,126011,52,29,5,0,0,0,1380,0,27,8,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,Internal,274,845,126011,52,29,5,0,0,0,845,20,7,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,Internal,6,19,126011,52,29,5,0,0,0,19,0,171,9,0,35,44,0,0,0,0,0,0,0,0,0,0,0,0,1729,0,0,0,0,0,0,0
2055,Internal,457,1535,149000,49,30.9,5.4,0,0,0,1535,0,33,69,2,178,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,Internal,188,643,140714,49,34.5,4.5,0,0,0,643,0,13,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,Internal,497,1663,132386,52,29.6,7.3,0,0,0,1663,0,31,39,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,Internal,531,1705,145781,52,26.6,5.5,0,0,0,1705,26,52,17,6,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,Internal,264,904,145781,52,26.6,5.5,0,0,0,904,10,22,23,19,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,Internal,22,67,132386,52,29.6,7.3,0,0,0,67,0,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,Internal,43,103,73500,48,21.5,17.2,0,0,0,103,26,3,0,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,Internal,353,1018,128636,48,35.8,6,0,0,0,1018,0,8,18,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,Internal,604,1576,128636,48,35.8,6,0,0,0,1576,17,48,48,2,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,Internal,1324,3859,145795,47,33.6,6.9,0,0,0,3859,4,86,45,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,Internal,306,823,128636,48,35.8,6,0,0,0,823,16,31,15,0,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,Internal,405,1401,128636,48,35.8,6,0,0,0,1401,5,30,10,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,Internal,304,914,128636,48,35.8,6,0,0,0,914,8,29,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,Internal,64,137,145795,47,33.6,6.9,0,0,0,137,18,26,46,3,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,Internal,113,279,73500,48,21.5,17.2,0,0,0,279,0,114,14,4,3,46,0,0,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0
2070,Internal,46,124,73500,48,21.5,17.2,0,0,0,124,10,14,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,Internal,53,147,73500,48,21.5,17.2,0,0,0,147,40,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,Internal,23,51,73500,48,21.5,17.2,0,0,0,51,2,14,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,Internal,97,291,73500,48,21.5,17.2,0,0,0,291,0,16,71,2,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,Internal,54,146,73500,48,21.5,17.2,0,0,0,146,5,9,6,2,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,Internal,89,217,73500,48,21.5,17.2,0,0,0,217,10,42,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,Internal,42,109,128636,48,35.8,6,0,0,0,109,0,2,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,Internal,7,19,115061,49,36.1,2.7,0,0,0,19,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,Internal,81,190,115061,49,36.1,2.7,0,0,0,190,0,3,10,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,Internal,19,69,115061,49,36.1,2.7,0,0,0,69,0,76,19,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0
2080,Internal,11,26,127240,46,29.3,8.7,0,0,0,26,0,0,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,Internal,252,920,151339,48,33.8,7.9,0,0,0,920,0,14,18,18,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,Internal,807,2310,151339,48,33.8,7.9,0,0,0,2310,0,42,27,0,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,Internal,390,1067,164323,47,35.3,4.4,0,0,0,1067,0,34,25,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,Internal,25,68,76750,47,36.3,9.6,0,0,0,68,0,5,0,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,Internal,81,205,76750,47,36.3,9.6,0,0,0,205,44,40,13,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,Internal,33,99,76750,47,36.3,9.6,0,0,0,99,0,20,5,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,Internal,748,1992,164323,47,35.3,4.4,0,0,0,1992,8,262,106,21,193,27,0,0,0,0,0,0,0,0,0,0,0,0,2747,0,0,0,0,0,0,0
2088,Internal,56,124,164323,47,35.3,4.4,0,0,0,124,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,Internal,79,179,76750,47,36.3,9.6,0,0,0,179,26,8,5,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,Internal,41,116,76750,47,36.3,9.6,0,0,0,116,28,12,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,Internal,304,929,151339,48,33.8,7.9,0,0,0,929,2,6,14,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,Internal,500,1568,151339,48,33.8,7.9,0,0,0,1568,11,18,13,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
