taz,airport_productions,lat,lng,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,TraumaLevel,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE,employment,workers,high_earners,observed_productions,estimated_productions
1564,3,35.74609407067898,-78.63386011746991,Internal,263,966,32738,43,36.2,4.3,0,0,0,966,226,129,29,0,6,49,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,415.38,203.5362,4.997038791827065,29.17943916164542
1566,6,35.736673659931085,-78.63253330447505,Internal,246,781,54025,43,29,10,0,0,0,781,72,358,48,0,2,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,335.83,60.4494,9.99407758365413,20.11772535478689
1567,1,35.738788590598325,-78.62053270732746,Internal,284,780,54025,43,29,10,0,0,0,780,5,124,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,335.4,83.85,1.6656795972756884,14.498854827434451
1569,14,35.75239448984655,-78.60373297788492,Internal,682,2015,46442,37,32.2,6,0,0,0,2015,10,28,19,10,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,745.55,44.733,23.31951436185964,9.81328191732878
1570,4,35.74388794635651,-78.61009164465824,Internal,495,1603,46296,37,29.7,11.9,0,4,4,1611,0,51,13,17,5,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,86,593.11,83.03540000000001,6.6627183891027535,13.127839771630507
1571,8,35.75109583825943,-78.59034341924958,Internal,328,919,46442,37,32.2,6,0,0,0,919,0,21,27,12,0,45,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,340.03,153.0135,13.325436778205507,17.95897950624941
1572,14,35.759980203428434,-78.6455971298901,Internal,152,481,41875,55,26.1,5.8,0,82,0,563,70,65,56,12,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,264.55,121.69300000000001,23.31951436185964,19.13032029787981
1573,1,35.759961733179196,-78.63746166320489,Internal,0,0,35150,40,27.2,7.3,0,0,0,0,206,4,69,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,1.6656795972756884,11.07886994568697
1574,6,35.758687770621215,-78.66069256833217,Internal,0,0,41875,55,26.1,5.8,0,0,0,0,17,0,16,0,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,9.99407758365413,6.023968396497682
1575,3,35.7637848375696,-78.65282789232865,Internal,189,510,41875,55,26.1,5.8,0,6,0,516,478,151,185,0,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,280.5,134.64,4.997038791827065,33.898758625203364
1576,2,35.75766326568819,-78.6533535081732,Internal,109,241,41875,55,26.1,5.8,0,0,0,241,243,17,110,4,41,74,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,132.55,98.087,3.3313591945513767,21.585090328986958
1577,1,35.74856199673311,-78.6397186158684,Internal,146,308,36151,55,21,6.9,0,0,0,308,7,21,24,6,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,169.4,110.11000000000001,1.6656795972756884,15.264377769383444
1578,15,35.73625314354265,-78.64270598566793,Internal,0,0,36151,55,21,6.9,0,0,397,397,516,996,546,242,130,50,0,0,0,0,0,0,0,0,0,0,0,0,110,0,4314,0,0,0,0,0,0,0,0,2430,0,0,24.985193959135326,58.679192867219435
1579,11,35.726425946276244,-78.64430481782148,Internal,8,23,36151,55,21,6.9,0,0,0,23,200,202,655,83,209,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,12.65,2.783,18.322475570032573,34.927808798984344
1580,26,35.74910788416572,-78.6461604218113,Internal,61,218,36151,55,21,6.9,0,9,0,227,201,50,121,43,255,35,0,0,0,0,0,0,0,0,0,0,0,0,290,0,181,0,0,0,0,0,0,0,0,670,119.9,41.964999999999996,43.307669529167896,22.901756495341793
1581,3,35.7505133350196,-78.66565883518801,Internal,92,229,32199,55,18.3,11.8,0,4,0,233,1,12,11,0,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,125.95000000000002,70.53200000000001,4.997038791827065,10.986593380984422
1582,4,35.75096319345369,-78.65310698231133,Internal,86,257,36151,55,21,6.9,0,0,0,257,2,3,0,0,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,141.35000000000002,67.84800000000001,6.6627183891027535,10.623992237167712
1583,12,35.75357128627006,-78.66102754815125,Internal,181,421,36151,55,21,6.9,0,0,0,421,634,75,59,14,49,48,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,231.55,111.144,19.98815516730826,31.817051664813008
1585,5,35.723363205780295,-78.63292460487824,Internal,22,65,36151,55,21,6.9,0,0,0,65,452,229,162,0,48,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,35.75,21.8075,8.328397986378441,26.24378764400891
1588,4,35.74535866766029,-78.66880352846933,Internal,602,1406,32199,55,18.3,11.8,0,0,0,1406,1,63,19,40,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,773.3000000000001,371.184,6.6627183891027535,36.56964067730956
1589,3,35.74147315644656,-78.66208602005554,Internal,387,705,81641,55,23.7,3.1,21,0,0,726,0,14,22,0,17,8,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,387.75000000000006,31.020000000000007,4.997038791827065,8.376705721982859
1590,21,35.73865936621543,-78.65514334728242,Internal,1174,3246,81641,55,23.7,3.1,0,0,0,3246,38,105,209,20,251,24,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,1785.3000000000002,428.47200000000004,34.979271542789455,51.72716625739345
1591,23,35.7519033061267,-78.7136668384632,Internal,423,768,66250,63,4.2,9.6,0,0,0,768,80,12,9,70,45,46,0,0,0,0,147,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,216,483.84000000000003,222.56640000000002,38.31063073734083,26.792314791309174
1592,6,35.76464091975959,-78.70900384363422,Internal,367,648,66250,63,4.2,9.6,0,0,0,648,0,2,29,0,5,32,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,408.24,130.6368,9.99407758365413,15.697719294489891
1593,0,35.75712107822269,-78.70994088969125,Internal,130,219,66250,63,4.2,9.6,0,0,0,219,0,5,6,0,0,32,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137.97,44.1504,0,8.460194721859379
1594,3,35.74971359555512,-78.69807632855657,Internal,245,742,36495,63,9.6,2.5,0,0,0,742,0,12,19,0,0,32,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,467.46,149.5872,4.997038791827065,17.051263278633055
1595,2,35.7505351162244,-78.704327870694,Internal,0,0,36495,63,9.6,2.5,0,0,0,0,27,3,6,0,0,54,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,3.3313591945513767,5.602726600731908
1596,46,35.764619406591216,-78.69975499677273,Internal,660,1391,38692,63,2.5,2.5,92,0,0,1483,12,32,55,29,160,11,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,876.33,96.39630000000001,76.62126147468166,18.63877220141721
1597,2,35.76276080934293,-78.69333502647665,Internal,375,729,36495,63,9.6,2.5,0,0,0,729,0,18,18,34,15,32,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,459.27,146.9664,3.3313591945513767,18.045953801868738
1598,2,35.75485301317958,-78.70302798485368,Internal,317,510,36495,63,9.6,2.5,0,0,0,510,0,0,2,0,0,32,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,321.3,102.816,3.3313591945513767,12.79405863112529
1599,13,35.75540811124788,-78.69709979766779,Internal,332,701,36495,63,9.6,2.5,0,0,0,701,0,6,16,24,15,20,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,441.63,88.32600000000001,21.653834764583948,12.98240674177375
1600,4,35.760604238325875,-78.69981181230206,Internal,216,376,38692,63,2.5,2.5,0,0,0,376,0,0,11,0,0,32,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,236.88,75.8016,6.6627183891027535,10.90604943315568
1602,0,35.768474965713686,-78.65566147011222,Internal,1,1,36458,57,5.3,2.5,0,0,135,136,0,798,316,65,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,0.57,0.33059999999999995,0,30.969293410144406
1604,5,35.74689200713556,-78.68931959646697,Internal,954,2725,53952,57,5.7,5,0,0,0,2725,14,12,27,17,4,58,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1553.2499999999998,900.8849999999998,8.328397986378441,76.06133285384242
1605,45,35.752717770508674,-78.67474402681063,Internal,724,1841,47794,57,13.6,7.7,0,2,147,1990,1,26,260,13,7,28,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,1049.37,293.8236,74.95558187740598,34.31625994815825
1606,3,35.75988520669,-78.67202180566252,Internal,0,0,36458,57,5.3,2.5,0,0,0,0,4,5,40,0,128,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,4.997038791827065,8.728784137730546
1607,14,35.751870104904796,-78.68881892857134,Internal,396,962,47794,57,13.6,7.7,0,0,0,962,16,14,27,16,0,22,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,548.3399999999999,120.63479999999998,23.31951436185964,15.745125114044606
1608,8,35.74723752639815,-78.68112146352357,Internal,518,1158,53952,57,5.7,5,0,0,0,1158,13,24,49,14,127,14,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,660.06,92.4084,13.325436778205507,16.978198321196764
1612,7,35.76678595469264,-78.6643938585725,Internal,0,0,36458,57,5.3,2.5,0,0,0,0,244,214,87,0,77,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,11.65975718092982,18.59471040698157
1613,21,35.802364198793164,-78.71764275166237,Internal,0,0,65902,68,8.7,8.9,0,0,0,0,89,333,2070,12,51,37,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,0,0,34.979271542789455,61.45052047094163
1614,6,35.79558530231757,-78.71213287550886,Internal,1,2,65902,68,8.7,8.9,0,0,0,2,2,85,90,2,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1.36,0.68,9.99407758365413,9.335596835317617
1615,9,35.808763595430285,-78.71359716381065,Internal,0,0,65902,68,8.7,8.9,0,0,0,0,231,799,26,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,14.991116375481194,28.21675984710504
1616,7,35.81811657099524,-78.72935852506323,Internal,118,318,65902,68,8.7,8.9,0,0,0,318,0,14,10,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,216.24,34.598400000000005,11.65975718092982,8.076791371016979
1617,56,35.8081512088203,-78.732931690673,Internal,1188,2468,65902,68,8.7,8.9,0,0,0,2468,4,555,435,6,26,66,0,0,0,0,263,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,0,0,0,0,1026,1678.24,1107.6384,93.27805744743856,113.14468663763664
1618,136,35.79230370102012,-78.73980926545127,Internal,38,62,65902,68,8.7,8.9,0,0,0,62,464,722,203,533,160,41,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,42.160000000000004,17.2856,226.5324252294936,52.29956605379651
1619,1,35.800707597309966,-78.73734811166764,Internal,6,11,65902,68,8.7,8.9,0,0,0,11,0,0,0,0,0,53,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48,3.9644000000000004,1.6656795972756884,5.1109342918524545
1620,2,35.79215092610896,-78.71821834173754,Internal,135,236,65902,68,8.7,8.9,0,0,0,236,61,88,82,0,46,39,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,277,160.48000000000002,62.58720000000001,3.3313591945513767,15.78228837730407
1621,41,35.79485775918538,-78.72722112740506,Internal,552,1000,65902,68,8.7,8.9,0,0,0,1000,430,665,757,125,79,56,0,0,0,0,131,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,2056,680,380.8,68.29286348830323,79.81379970875602
1622,6,35.788233535929606,-78.72614585203303,Internal,2,5,65902,68,8.7,8.9,0,0,0,5,347,153,229,7,58,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,3.4000000000000004,1.8700000000000003,9.99407758365413,22.552561926020545
1623,11,35.79816888091005,-78.68923470291342,Internal,0,0,65902,68,9,9,961,0,0,961,53,3,14,601,86,38,0,0,0,0,20,0,0,0,0,0,0,0,0,729,799,0,0,0,0,0,0,0,0,757,0,0,18.322475570032573,21.587744219001543
1624,8,35.7994608999587,-78.70085541272198,Internal,0,0,65902,68,9,9,0,0,0,0,87,793,99,124,78,19,0,0,0,0,4,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,0,13.325436778205507,30.988087450827233
1625,14,35.78215827591671,-78.7080261963311,Internal,510,1114,44816,60,17.3,6.8,0,6,0,1120,4,53,141,24,23,57,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,668.4,380.98799999999994,23.31951436185964,39.677333134920616
1626,18,35.78105953988227,-78.71844771888112,Internal,518,1230,48312,60,16.5,8.6,0,0,0,1230,45,45,76,0,85,42,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,738,309.96,29.98223275096239,34.32164968816633
1627,1,35.77830108844541,-78.71405485555134,Internal,115,251,48312,60,16.5,8.6,0,0,0,251,0,18,14,0,3,49,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,150.6,73.794,1.6656795972756884,11.283006520968481
1628,16,35.789358148656966,-78.70819269550849,Internal,327,747,44816,60,17.3,6.8,0,0,0,747,533,226,65,26,35,66,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,448.2,295.812,26.650873556411014,47.28453291487834
1629,8,35.78650428623533,-78.71498557685148,Internal,108,246,48312,60,16.5,8.6,0,0,0,246,93,94,106,0,29,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,147.6,66.42,13.325436778205507,17.07614693141235
1630,15,35.790656782699834,-78.70041507467914,Internal,200,255,44816,60,17.3,6.8,0,0,0,255,1241,409,400,27,95,45,0,0,0,0,12,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,153,68.85000000000001,24.985193959135326,58.27957434845322
1631,167,35.7827003517199,-78.73067002508087,Internal,855,1889,40546,55,17.1,5.1,0,0,0,1889,26,52,59,8,20,47,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1038.95,488.30649999999997,278.16849274503994,46.1967484655765
1632,50,35.7766019323668,-78.72583582647867,Internal,746,1743,39623,55,21.1,3.3,0,0,0,1743,7,49,58,11,3,53,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,958.6500000000001,508.08450000000005,83.28397986378442,46.904785588394674
1633,4,35.785382762379335,-78.73827038540888,Internal,186,471,40546,55,17.1,5.1,0,0,0,471,34,14,46,0,28,44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,259.05,113.982,6.6627183891027535,16.317388684558626
1634,70,35.771242334908784,-78.7328334555144,Internal,188,454,66364,58,16,7.6,0,0,0,454,0,193,10,0,5,55,0,0,0,0,16,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,208,263.32,144.82600000000002,116.59757180929819,20.607540197293194
1635,4,35.77438455340814,-78.72014254187467,Internal,105,249,48312,60,16.5,8.6,0,0,0,249,43,210,142,15,76,46,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,486,149.4,68.724,6.6627183891027535,20.890170946680314
1636,4,35.78648420948968,-78.72227036480783,Internal,2,2,40546,55,17.1,5.1,0,0,0,2,3,0,72,2,122,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1.1,0.24200000000000002,6.6627183891027535,9.235238408920825
1637,29,35.78375548436462,-78.74381938961459,Internal,228,506,52694,55,17.1,4.6,0,0,0,506,0,15,5,0,14,43,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,278.3,119.669,48.30470832099496,14.805838455514733
1638,15,35.77704469854378,-78.73845135735945,Internal,653,1305,52694,55,17.1,4.6,0,0,0,1305,12,32,26,0,0,43,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,717.7500000000001,308.63250000000005,24.985193959135326,30.206184410243374
1639,42,35.77620127858651,-78.74296275600436,Internal,526,1021,52694,55,17.1,4.6,0,0,0,1021,16,6,13,0,0,43,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,561.5500000000001,241.46650000000002,69.95854308557891,24.239942563830333
1640,2,35.7788188340036,-78.70169611264397,Internal,102,251,76082,49,24,12.8,0,0,0,251,4,10,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,122.99,75.0239,3.3313591945513767,10.934634946724035
1641,7,35.76815557528292,-78.71592675076319,Internal,306,842,76082,49,24,12.8,0,0,0,842,15,231,39,40,6,66,0,0,0,0,12,0,0,0,0,0,0,0,1849,0,0,0,0,0,0,0,0,0,0,331,412.58,272.3028,11.65975718092982,33.18532943131571
1642,12,35.77100505655182,-78.70936570310906,Internal,165,459,76082,49,24,12.8,0,6,0,465,0,8,5,0,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,224.91,137.1951,19.98815516730826,15.738930595133718
1643,3,35.77362812996167,-78.70679442758346,Internal,176,431,76082,49,24,12.8,0,0,0,431,2,2,8,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,211.19,128.8259,4.997038791827065,15.025686626127698
1644,8,35.772218085533076,-78.69495752041188,Internal,551,1421,38295,49,2.5,4.5,0,0,0,1421,0,23,3,7,6,61,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,696.29,424.7369,13.325436778205507,38.49089286894317
1645,4,35.77200366442136,-78.70066357311977,Internal,296,767,96359,49,13.5,16.2,0,0,0,767,2,90,28,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,120,375.83,165.3652,6.6627183891027535,20.24369758575243
1646,14,35.78180043083811,-78.69383636581358,Internal,447,1135,36250,43,28.5,6.1,0,0,0,1135,80,37,110,15,128,15,0,0,0,0,374,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,370,488.05,73.2075,23.31951436185964,18.6648425589172
1648,2,35.782185615688356,-78.68541032649053,Internal,0,0,29087,48,10.2,2.5,0,0,0,0,40,618,69,2,0,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,3.3313591945513767,20.96696683576777
1649,66,35.77727652838918,-78.69115837580068,Internal,760,1788,31607,43,31,2.5,0,0,0,1788,12,20,28,0,0,15,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,768.84,115.326,109.93485342019544,15.046668142636676
1650,41,35.77457293021456,-78.68744085322761,Internal,696,1594,29087,48,10.2,2.5,8,0,0,1602,0,44,20,7,0,32,0,0,0,0,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,765.12,244.8384,68.29286348830323,25.298649363107717
1651,13,35.77511185461046,-78.68367541697953,Internal,413,956,25571,48,18.5,2.5,0,10,0,966,7,0,23,1,0,10,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,458.88,45.888000000000005,21.653834764583948,9.037880630339867
1652,24,35.79150172891125,-78.69135581172053,Internal,316,773,34563,40,22.7,7.3,0,0,0,773,468,102,52,0,54,27,0,0,0,0,48,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,676,309.20000000000005,83.48400000000002,39.97631033461652,26.243171742863403
1653,28,35.78604033593699,-78.69383615509595,Internal,160,382,34563,40,22.7,7.3,0,31,0,413,20,20,102,0,358,9,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,152.8,13.752,46.63902872371928,16.952584042130855
1654,35,35.84929432342464,-78.66818031190192,Internal,932,2043,82673,58,17.7,9.8,0,0,0,2043,0,48,56,1,8,51,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1184.9399999999998,604.3194,58.298785904649094,54.008803200555235
1655,43,35.8520417025202,-78.67649830314775,Internal,780,1393,55893,58,26.9,11.8,0,7,0,1400,16,72,25,0,127,13,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,807.9399999999999,105.03219999999999,71.6242226828546,18.241923819963294
1656,12,35.84811612859607,-78.68459635920199,Internal,242,451,87446,50,16.1,35.9,0,0,0,451,13,143,93,4,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,225.5,27.06,19.98815516730826,13.413815312110989
1657,96,35.84339501637905,-78.67705601408322,Internal,255,746,55893,58,26.9,11.8,0,0,0,746,5,332,297,276,57,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,432.67999999999995,116.8236,159.90524133846608,35.27114866471483
1658,20,35.84065754738986,-78.66768895908717,Internal,207,510,82673,58,17.7,9.8,0,2,0,512,0,21,92,21,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,295.79999999999995,26.621999999999996,33.313591945513764,9.832669415439117
1659,30,35.85684075593412,-78.68690950715337,Internal,402,840,87446,50,16.1,35.9,0,0,0,840,87,244,463,53,171,34,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,1018,420,142.8,49.97038791827065,38.40918339252602
1660,3,35.84467870828576,-78.70649808593836,Internal,175,428,58627,45,27.9,9.5,0,0,0,428,23,18,6,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,192.6,80.892,4.997038791827065,12.097553766850805
1661,37,35.84789174411869,-78.69726192810738,Internal,463,888,59022,45,22.7,15.5,0,6,0,894,56,1081,462,41,80,45,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720,399.6,179.82000000000002,61.63014509920047,56.83368934255077
1662,85,35.854751682300375,-78.69440753158055,Internal,687,1397,56818,50,13.5,8.6,0,0,0,1397,8,91,202,6,0,62,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,698.5,433.07,141.58276576843352,45.07656172095199
1663,80,35.85702760248829,-78.70848431111511,Internal,212,508,58627,45,27.9,9.5,0,0,0,508,82,163,222,142,464,36,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,228.6,82.29599999999999,133.25436778205506,34.95310520333062
1664,26,35.8512193959458,-78.7058685802429,Internal,376,968,58627,45,27.9,9.5,0,6,0,974,65,126,230,7,56,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,435.6,148.104,43.307669529167896,26.979939848797315
1665,5,35.84348144622798,-78.68440458043136,Internal,1,2,59022,45,22.7,15.5,0,0,0,2,160,49,69,91,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0.9,0.378,8.328397986378441,13.01475338535154
1666,40,35.85822510763359,-78.70141059361869,Internal,28,57,56818,50,13.5,8.6,0,0,0,57,0,44,288,29,313,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,28.5,6.2700000000000005,66.62718389102753,20.23209857072309
1667,10,35.81680304832114,-78.70867531623662,Internal,104,110,81250,60,15.7,16.6,0,0,0,110,29,567,1472,83,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202,66,34.32,16.656795972756882,56.27637824338176
1668,26,35.82564977030144,-78.72032705013108,Internal,785,1613,81250,60,15.7,16.6,0,0,0,1613,36,53,329,14,8,49,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,967.8,474.222,43.307669529167896,51.20528579341234
1669,117,35.83761252700915,-78.71724259346921,Internal,1017,1839,49978,60,14.7,9.3,0,6,0,1845,0,72,57,0,0,26,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1103.3999999999999,286.88399999999996,194.88451288125555,29.833630045726768
1670,44,35.83468807159834,-78.70899254319804,Internal,603,1191,93816,60,17.4,14.5,0,0,47,1238,6,74,472,31,376,22,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,714.6,157.21200000000002,73.28990228013029,38.21480781159267
1671,2,35.83378080924408,-78.70198283795106,Internal,276,619,93816,60,17.4,14.5,0,0,0,619,3,13,31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,371.4,122.562,3.3313591945513767,15.317613853663211
1672,12,35.84068169979458,-78.69474124248818,Internal,697,1341,93816,60,17.4,14.5,0,0,60,1401,47,955,125,3,58,74,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,804.6,595.404,19.98815516730826,77.15328073900321
1673,31,35.812997780492594,-78.69731635330481,Internal,173,430,56731,53,24.7,8.8,0,0,0,430,62,419,1123,86,132,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822,227.9,143.577,51.63606751554634,56.294405416735906
