TAZ,MPO,COUNTY,D_Minority,C_Race,C_Hispanic,ZeroCar,LowIncome,Senior,LEP,AllZones
1520,CAMPO,Wake,0,0,0,0,0,1,0,1
1521,CAMPO,Wake,0,0,0,0,0,1,0,1
1522,CAMPO,Wake,0,0,0,0,0,0,0,1
1523,CAMPO,Wake,0,0,0,1,0,1,0,1
1524,CAMPO,Wake,0,0,0,0,0,1,0,1
1525,CAMPO,Wake,0,0,0,0,0,1,0,1
1526,CAMPO,Wake,0,0,0,0,0,0,0,1
1527,CAMPO,Wake,0,0,0,0,0,0,0,1
1528,CAMPO,Wake,0,0,0,0,0,0,0,1
1529,CAMPO,Wake,0,0,0,0,0,0,0,1
1530,CAMPO,Wake,0,0,0,0,0,0,0,1
1531,CAMPO,Wake,0,0,0,0,0,0,0,1
1532,CAMPO,Wake,0,0,0,0,0,0,0,1
1533,CAMPO,Wake,0,0,0,0,0,0,0,1
1534,CAMPO,Wake,0,0,0,0,0,0,0,1
1535,CAMPO,Wake,0,0,0,0,0,0,0,1
1536,CAMPO,Wake,0,0,1,1,1,1,0,1
1537,CAMPO,Wake,0,0,1,1,1,1,0,1
1538,CAMPO,Wake,0,1,0,1,1,0,0,1
1539,CAMPO,Wake,0,0,1,1,1,0,1,1
1540,CAMPO,Wake,0,1,1,0,1,0,1,1
1541,CAMPO,Wake,0,1,1,0,1,0,1,1
1542,CAMPO,Wake,0,1,1,0,1,0,1,1
1543,CAMPO,Wake,0,1,1,0,1,0,1,1
1544,CAMPO,Wake,0,1,0,1,1,0,0,1
1545,CAMPO,Wake,0,0,1,1,1,0,1,1
1546,CAMPO,Wake,0,1,1,1,1,1,1,1
1547,CAMPO,Wake,0,1,1,1,1,1,1,1
1548,CAMPO,Wake,0,1,1,1,1,0,0,1
1549,CAMPO,Wake,0,1,1,1,1,1,1,1
1550,CAMPO,Wake,0,1,1,1,1,0,0,1
1551,CAMPO,Wake,0,1,1,1,1,0,1,1
1552,CAMPO,Wake,0,1,1,1,1,0,1,1
1553,CAMPO,Wake,0,1,0,1,1,1,0,1
1554,CAMPO,Wake,0,1,1,1,0,0,1,1
1555,CAMPO,Wake,0,1,0,0,0,1,1,1
1556,CAMPO,Wake,0,1,1,1,1,0,1,1
1557,CAMPO,Wake,0,1,0,0,0,1,1,1
1558,CAMPO,Wake,0,1,0,0,0,1,1,1
1559,CAMPO,Wake,0,1,1,1,1,0,1,1
1560,CAMPO,Wake,0,1,1,0,0,0,1,1
1561,CAMPO,Wake,0,1,1,0,0,0,1,1
1562,CAMPO,Wake,0,1,0,1,1,0,0,1
1563,CAMPO,Wake,0,1,1,0,1,0,1,1
1564,CAMPO,Wake,0,1,1,1,1,0,1,1
1565,CAMPO,Wake,0,1,1,1,1,0,1,1
1566,CAMPO,Wake,0,1,1,0,1,0,1,1
1567,CAMPO,Wake,0,1,1,0,1,0,1,1
1568,CAMPO,Wake,0,1,1,0,0,0,1,1
1569,CAMPO,Wake,0,1,1,1,0,0,1,1
1570,CAMPO,Wake,0,1,0,1,1,0,0,1
1571,CAMPO,Wake,0,1,1,1,1,0,1,1
1572,CAMPO,Wake,0,1,1,1,1,0,1,1
1573,CAMPO,Wake,0,1,0,1,1,0,0,1
1574,CAMPO,Wake,0,1,1,0,1,0,1,1
1575,CAMPO,Wake,0,1,1,0,1,0,1,1
1576,CAMPO,Wake,0,1,1,0,1,0,1,1
1577,CAMPO,Wake,0,1,1,0,1,0,0,1
1578,CAMPO,Wake,0,1,1,0,1,0,0,1
1579,CAMPO,Wake,0,1,1,0,1,0,0,1
1580,CAMPO,Wake,0,1,1,0,1,0,0,1
1581,CAMPO,Wake,0,1,1,1,1,1,1,1
1582,CAMPO,Wake,0,1,1,0,0,0,0,1
1583,CAMPO,Wake,0,1,1,0,0,0,0,1
1584,CAMPO,Wake,0,1,1,1,1,1,1,1
1585,CAMPO,Wake,0,1,1,0,1,0,0,1
1586,CAMPO,Wake,0,1,1,1,1,0,1,1
1587,CAMPO,Wake,0,1,1,0,0,0,1,1
1588,CAMPO,Wake,0,1,1,1,1,1,1,1
1589,CAMPO,Wake,0,1,0,0,0,0,0,1
1590,CAMPO,Wake,0,0,0,1,0,0,0,1
1591,CAMPO,Wake,0,0,0,0,1,0,0,1
1592,CAMPO,Wake,0,0,0,0,1,0,0,1
1593,CAMPO,Wake,0,0,0,0,1,0,0,1
1594,CAMPO,Wake,0,0,0,0,1,0,0,1
1595,CAMPO,Wake,0,0,0,0,1,0,0,1
1596,CAMPO,Wake,0,1,0,1,1,0,0,1
1597,CAMPO,Wake,0,0,0,1,1,0,0,1
1598,CAMPO,Wake,0,1,0,0,1,0,1,1
1599,CAMPO,Wake,0,0,0,0,1,0,0,1
1600,CAMPO,Wake,0,1,0,0,1,0,1,1
1601,CAMPO,Wake,0,0,0,0,0,0,0,1
1602,CAMPO,Wake,0,0,0,1,1,0,1,1
1603,CAMPO,Wake,0,0,0,1,1,0,1,1
1604,CAMPO,Wake,0,0,0,0,1,0,0,1
1605,CAMPO,Wake,0,0,0,0,1,1,0,1
1606,CAMPO,Wake,0,0,0,1,1,0,1,1
1607,CAMPO,Wake,0,0,0,0,1,0,0,1
1608,CAMPO,Wake,0,0,0,1,1,0,1,1
1609,CAMPO,Wake,0,0,0,0,0,0,0,1
1610,CAMPO,Wake,0,1,1,1,1,1,1,1
1611,CAMPO,Wake,0,1,1,1,1,1,1,1
1612,CAMPO,Wake,0,0,0,1,1,0,1,1
1613,CAMPO,Wake,0,0,0,0,0,0,0,1
1614,CAMPO,Wake,0,0,0,0,0,0,0,1
1615,CAMPO,Wake,0,0,0,0,0,0,0,1
1616,CAMPO,Wake,0,0,0,0,0,0,0,1
1617,CAMPO,Wake,0,0,0,0,0,0,0,1
1618,CAMPO,Wake,0,0,0,0,0,0,0,1
1619,CAMPO,Wake,0,0,0,0,0,0,0,1
1620,CAMPO,Wake,0,0,0,0,0,0,0,1
1621,CAMPO,Wake,0,0,0,0,0,0,0,1
1622,CAMPO,Wake,0,0,0,0,0,0,0,1
1623,CAMPO,Wake,0,0,0,0,0,0,0,1
1624,CAMPO,Wake,0,0,0,0,0,0,0,1
1625,CAMPO,Wake,0,0,1,1,0,0,0,1
1626,CAMPO,Wake,0,0,0,0,0,0,1,1
1627,CAMPO,Wake,0,0,0,0,0,0,1,1
1628,CAMPO,Wake,0,1,0,1,0,0,0,1
1629,CAMPO,Wake,0,0,0,0,0,0,1,1
1630,CAMPO,Wake,0,1,0,1,0,0,0,1
1631,CAMPO,Wake,0,1,0,1,1,0,1,1
1632,CAMPO,Wake,0,0,1,0,1,0,1,1
1633,CAMPO,Wake,0,1,0,1,1,0,1,1
1634,CAMPO,Wake,0,0,0,0,0,1,0,1
1635,CAMPO,Wake,0,0,0,0,0,0,1,1
1636,CAMPO,Wake,0,0,0,0,0,0,0,1
1637,CAMPO,Wake,0,0,1,0,0,0,1,1
1638,CAMPO,Wake,0,0,1,0,0,0,1,1
1639,CAMPO,Wake,0,0,1,0,0,0,1,1
1640,CAMPO,Wake,0,0,0,0,0,1,1,1
1641,CAMPO,Wake,0,0,0,0,0,1,1,1
1642,CAMPO,Wake,0,0,0,0,0,1,1,1
1643,CAMPO,Wake,0,0,0,0,0,1,1,1
1644,CAMPO,Wake,0,0,0,1,1,0,1,1
1645,CAMPO,Wake,0,0,0,0,0,1,1,1
1646,CAMPO,Wake,0,1,1,1,1,0,1,1
1647,CAMPO,Wake,0,1,1,0,0,0,1,1
1648,CAMPO,Wake,0,1,1,1,1,0,1,1
1649,CAMPO,Wake,0,1,1,1,1,0,1,1
1650,CAMPO,Wake,0,1,1,1,1,0,1,1
1651,CAMPO,Wake,0,1,0,1,1,0,1,1
1652,CAMPO,Wake,0,1,0,1,1,0,1,1
1653,CAMPO,Wake,0,1,0,1,1,0,1,1
1654,CAMPO,Wake,0,0,0,1,0,1,0,1
1655,CAMPO,Wake,0,0,1,0,0,0,1,1
1656,CAMPO,Wake,0,0,0,1,0,1,0,1
1657,CAMPO,Wake,0,0,1,0,0,0,1,1
1658,CAMPO,Wake,0,0,0,1,0,1,0,1
1659,CAMPO,Wake,0,0,0,1,0,1,0,1
1660,CAMPO,Wake,0,0,0,1,0,0,0,1
1661,CAMPO,Wake,0,0,0,1,0,0,0,1
1662,CAMPO,Wake,0,0,0,0,0,0,0,1
1663,CAMPO,Wake,0,0,0,1,0,0,0,1
1664,CAMPO,Wake,0,0,0,1,0,0,0,1
1665,CAMPO,Wake,0,1,0,0,0,0,0,1
1666,CAMPO,Wake,0,0,0,0,0,0,0,1
1667,CAMPO,Wake,0,0,0,1,0,1,0,1
1668,CAMPO,Wake,0,0,0,1,0,1,0,1
1669,CAMPO,Wake,0,0,0,0,1,0,0,1
1670,CAMPO,Wake,0,0,0,1,0,1,0,1
1671,CAMPO,Wake,0,0,0,1,0,1,0,1
1672,CAMPO,Wake,0,1,0,0,0,0,0,1
1673,CAMPO,Wake,0,0,0,1,0,1,0,1
1674,CAMPO,Wake,0,0,0,1,0,1,0,1
1675,CAMPO,Wake,0,0,1,0,0,0,1,1
1676,CAMPO,Wake,0,0,0,1,0,1,0,1
1677,CAMPO,Wake,0,0,0,0,0,1,0,1
1678,CAMPO,Wake,0,0,0,1,0,1,0,1
1679,CAMPO,Wake,0,0,0,1,0,1,0,1
1680,CAMPO,Wake,0,1,1,0,0,0,1,1
1681,CAMPO,Wake,0,0,0,0,0,0,0,1
1682,CAMPO,Wake,0,0,0,0,0,0,0,1
1683,CAMPO,Wake,0,0,0,0,0,0,0,1
1684,CAMPO,Wake,0,0,1,0,0,0,1,1
1685,CAMPO,Wake,0,0,0,0,0,0,0,1
1686,CAMPO,Wake,0,0,1,1,0,1,0,1
1687,CAMPO,Wake,0,0,0,1,0,1,0,1
1688,CAMPO,Wake,0,0,0,1,0,1,0,1
1689,CAMPO,Wake,0,0,0,0,0,1,0,1
1690,CAMPO,Wake,0,0,0,0,0,1,0,1
1691,CAMPO,Wake,0,0,0,0,0,0,0,1
1692,CAMPO,Wake,0,0,0,0,0,0,0,1
1693,CAMPO,Wake,0,1,1,0,1,0,1,1
1694,CAMPO,Wake,0,1,1,0,1,0,1,1
1695,CAMPO,Wake,0,1,1,0,1,0,1,1
1696,CAMPO,Wake,0,1,1,0,1,0,1,1
1697,CAMPO,Wake,0,1,1,0,1,0,1,1
1698,CAMPO,Wake,0,1,1,0,1,0,1,1
1699,CAMPO,Wake,0,1,1,0,1,0,1,1
1700,CAMPO,Wake,0,0,0,1,0,1,0,1
1701,CAMPO,Wake,0,1,1,1,1,0,1,1
1702,CAMPO,Wake,0,1,1,1,1,0,1,1
1703,CAMPO,Wake,0,1,1,1,1,0,1,1
1704,CAMPO,Wake,0,1,1,1,1,0,1,1
1705,CAMPO,Wake,0,0,0,0,0,0,0,1
1706,CAMPO,Wake,0,1,1,1,1,0,1,1
1707,CAMPO,Wake,0,0,0,1,0,1,0,1
1708,CAMPO,Wake,0,1,0,0,0,1,0,1
1709,CAMPO,Wake,0,1,1,1,0,0,1,1
1710,CAMPO,Wake,0,0,1,0,0,0,1,1
1711,CAMPO,Wake,0,1,0,0,1,0,1,1
1712,CAMPO,Wake,0,0,1,0,0,0,1,1
1713,CAMPO,Wake,0,0,1,0,0,0,1,1
1714,CAMPO,Wake,0,0,1,0,0,0,1,1
1715,CAMPO,Wake,0,1,1,0,0,0,1,1
1716,CAMPO,Wake,0,1,1,1,1,1,1,1
1717,CAMPO,Wake,0,1,1,0,0,0,1,1
1718,CAMPO,Wake,0,1,1,0,0,0,1,1
1719,CAMPO,Wake,0,1,1,1,1,1,1,1
1720,CAMPO,Wake,0,1,1,1,1,1,1,1
1721,CAMPO,Wake,0,1,1,1,1,1,1,1
1722,CAMPO,Wake,0,1,1,1,1,1,1,1
1723,CAMPO,Wake,0,1,1,1,1,1,1,1
1724,CAMPO,Wake,0,1,1,0,0,0,1,1
1725,CAMPO,Wake,0,1,1,1,1,0,1,1
1726,CAMPO,Wake,0,1,1,1,1,0,1,1
1727,CAMPO,Wake,0,1,1,1,1,0,1,1
1728,CAMPO,Wake,0,1,1,1,1,0,1,1
1729,CAMPO,Wake,0,1,1,1,1,0,1,1
1730,CAMPO,Wake,0,1,0,0,1,0,0,1
1731,CAMPO,Wake,0,1,0,0,1,0,0,1
1732,CAMPO,Wake,0,0,1,0,1,0,1,1
1733,CAMPO,Wake,0,0,1,0,0,0,1,1
1734,CAMPO,Wake,0,1,1,1,1,1,1,1
1735,CAMPO,Wake,0,1,1,1,1,1,1,1
1736,CAMPO,Wake,0,0,1,0,0,1,1,1
1737,CAMPO,Wake,0,0,1,0,1,0,1,1
1738,CAMPO,Wake,0,0,1,0,1,0,1,1
1739,CAMPO,Wake,0,0,0,0,0,0,0,1
1740,CAMPO,Wake,0,0,0,0,0,0,0,1
1741,CAMPO,Wake,0,0,0,0,0,0,0,1
1742,CAMPO,Wake,0,0,0,0,0,0,0,1
1743,CAMPO,Wake,0,1,0,0,0,0,0,1
1744,CAMPO,Wake,0,0,0,0,0,0,0,1
1745,CAMPO,Wake,0,0,0,0,0,0,0,1
1746,CAMPO,Wake,0,0,1,0,1,1,1,1
1747,CAMPO,Wake,0,0,1,0,1,1,1,1
1748,CAMPO,Wake,0,0,0,1,0,0,0,1
1749,CAMPO,Wake,0,0,0,1,0,0,0,1
1750,CAMPO,Wake,0,0,1,0,1,0,0,1
1751,CAMPO,Wake,0,0,1,0,1,0,0,1
1752,CAMPO,Wake,0,0,1,0,1,0,0,1
1753,CAMPO,Wake,0,0,1,1,0,0,1,1
1754,CAMPO,Wake,0,0,1,0,1,0,0,1
1755,CAMPO,Wake,0,0,1,0,1,0,0,1
1756,CAMPO,Wake,0,1,1,0,0,0,1,1
1757,CAMPO,Wake,0,1,1,0,0,0,1,1
1758,CAMPO,Wake,0,0,1,1,0,0,1,1
1759,CAMPO,Wake,0,0,1,1,0,0,1,1
1760,CAMPO,Wake,0,0,1,1,0,0,1,1
1761,CAMPO,Wake,0,0,0,0,0,1,0,1
1762,CAMPO,Wake,0,0,0,0,0,1,0,1
1763,CAMPO,Wake,0,1,0,0,0,0,0,1
1764,CAMPO,Wake,0,1,0,1,1,1,0,1
1765,CAMPO,Wake,0,0,1,0,0,0,1,1
1766,CAMPO,Wake,0,1,0,0,1,0,0,1
1767,CAMPO,Wake,0,0,1,0,0,0,1,1
1768,CAMPO,Wake,0,1,0,0,1,0,0,1
1769,CAMPO,Wake,0,1,0,0,1,0,0,1
1770,CAMPO,Wake,0,1,1,0,1,0,1,1
1771,CAMPO,Wake,0,1,0,1,1,1,0,1
1772,CAMPO,Wake,0,1,0,1,1,1,0,1
1773,CAMPO,Wake,0,1,0,0,1,0,0,1
1774,CAMPO,Wake,0,1,0,1,1,1,0,1
1775,CAMPO,Wake,0,0,1,0,0,0,1,1
1776,CAMPO,Wake,0,1,0,0,1,0,0,1
1777,CAMPO,Wake,0,1,1,0,0,0,1,1
1778,CAMPO,Wake,0,1,1,0,0,0,1,1
1779,CAMPO,Wake,0,1,1,0,0,0,1,1
1780,CAMPO,Wake,0,1,1,0,1,0,1,1
1781,CAMPO,Wake,0,1,1,0,0,0,1,1
1782,CAMPO,Wake,0,1,0,0,0,0,0,1
1783,CAMPO,Wake,0,1,0,0,0,0,0,1
1784,CAMPO,Wake,0,1,1,0,0,0,1,1
1785,CAMPO,Wake,0,1,1,0,0,0,1,1
1786,CAMPO,Wake,0,0,1,0,0,0,1,1
1787,CAMPO,Wake,0,0,1,0,0,0,1,1
1788,CAMPO,Wake,0,0,1,0,0,0,1,1
1789,CAMPO,Wake,0,0,1,0,0,0,1,1
1790,CAMPO,Wake,0,0,1,0,0,0,1,1
1791,CAMPO,Wake,0,0,1,0,0,0,1,1
1792,CAMPO,Wake,0,0,1,0,0,0,1,1
1793,CAMPO,Wake,0,1,0,0,0,0,0,1
1794,CAMPO,Wake,0,1,1,0,1,0,1,1
1795,CAMPO,Wake,0,1,1,0,1,1,1,1
1796,CAMPO,Wake,0,1,0,0,1,0,0,1
1797,CAMPO,Wake,0,1,1,0,1,0,1,1
1798,CAMPO,Wake,0,1,1,0,1,0,1,1
1799,CAMPO,Wake,0,1,1,0,1,1,1,1
1800,CAMPO,Wake,0,1,0,0,1,0,0,1
1801,CAMPO,Wake,0,1,0,0,0,0,0,1
1802,CAMPO,Wake,0,0,0,0,0,0,0,1
1803,CAMPO,Wake,0,0,0,0,0,0,0,1
1804,CAMPO,Wake,0,0,0,0,0,0,0,1
1805,CAMPO,Wake,0,1,1,0,0,0,1,1
1806,CAMPO,Wake,0,0,0,0,0,1,0,1
1807,CAMPO,Wake,0,0,0,0,1,0,0,1
1808,CAMPO,Wake,0,0,0,0,1,0,0,1
1809,CAMPO,Wake,0,0,0,1,0,0,0,1
1810,CAMPO,Wake,0,0,1,0,0,1,0,1
1811,CAMPO,Wake,0,0,1,0,0,1,0,1
1812,CAMPO,Wake,0,0,1,0,0,1,0,1
1813,CAMPO,Wake,0,0,0,0,0,1,0,1
1814,CAMPO,Wake,0,0,0,0,0,1,0,1
1815,CAMPO,Wake,0,1,0,0,1,0,0,1
1816,CAMPO,Wake,0,1,0,1,0,1,0,1
1817,CAMPO,Wake,0,0,1,0,0,1,0,1
1818,CAMPO,Wake,0,0,0,0,0,0,0,1
1819,CAMPO,Wake,0,1,0,1,0,1,0,1
1820,CAMPO,Wake,0,0,0,0,0,0,0,1
1821,CAMPO,Wake,0,0,0,0,0,0,0,1
1822,CAMPO,Wake,0,1,0,1,0,1,0,1
1823,CAMPO,Wake,0,1,0,1,0,1,0,1
1824,CAMPO,Wake,0,1,0,1,0,1,0,1
1825,CAMPO,Wake,0,0,0,0,0,0,0,1
1826,CAMPO,Wake,0,0,1,0,0,1,1,1
1827,CAMPO,Wake,0,0,0,0,0,0,0,1
1828,CAMPO,Wake,0,0,0,0,0,0,0,1
1829,CAMPO,Wake,0,0,0,0,0,0,0,1
1830,CAMPO,Wake,0,0,1,0,0,1,1,1
1831,CAMPO,Wake,0,0,1,0,0,0,1,1
1832,CAMPO,Wake,0,0,1,0,0,0,0,1
1833,CAMPO,Wake,0,0,0,0,0,0,0,1
1834,CAMPO,Wake,0,0,0,0,0,0,0,1
1835,CAMPO,Wake,0,0,1,0,0,0,0,1
1836,CAMPO,Wake,0,0,1,0,0,0,0,1
1837,CAMPO,Wake,0,0,0,0,0,0,0,1
1838,CAMPO,Wake,0,0,0,0,0,0,0,1
1839,CAMPO,Wake,0,0,0,0,0,0,0,1
1840,CAMPO,Wake,0,0,1,0,0,0,1,1
1841,CAMPO,Wake,0,0,1,0,0,0,1,1
1842,CAMPO,Wake,0,0,1,0,0,0,0,1
1843,CAMPO,Wake,0,0,0,0,0,0,0,1
1844,CAMPO,Wake,0,0,1,0,0,0,0,1
1845,CAMPO,Wake,0,0,1,0,0,0,0,1
1846,CAMPO,Wake,0,0,1,0,0,0,1,1
1847,CAMPO,Wake,0,0,0,0,0,0,0,1
1848,CAMPO,Wake,0,0,1,0,0,0,0,1
1849,CAMPO,Wake,0,0,1,0,0,0,0,1
1850,CAMPO,Wake,0,0,1,0,0,0,0,1
1851,CAMPO,Wake,0,0,1,0,0,0,0,1
1852,CAMPO,Wake,0,0,1,0,0,0,0,1
1853,CAMPO,Wake,0,0,1,0,0,0,0,1
1854,CAMPO,Wake,0,0,0,0,0,1,0,1
1855,CAMPO,Wake,0,0,0,0,0,0,0,1
1856,CAMPO,Wake,0,0,0,0,0,1,0,1
1857,CAMPO,Wake,0,0,0,0,0,1,0,1
1858,CAMPO,Wake,0,0,0,0,0,1,0,1
1859,CAMPO,Wake,0,0,0,0,0,0,0,1
1860,CAMPO,Wake,0,0,0,0,0,0,0,1
1861,CAMPO,Wake,0,0,0,0,0,1,0,1
1862,CAMPO,Wake,0,0,0,0,0,0,0,1
1863,CAMPO,Wake,0,0,0,0,0,1,0,1
1864,CAMPO,Wake,0,0,0,0,0,1,0,1
1865,CAMPO,Wake,0,0,0,0,0,1,0,1
1866,CAMPO,Wake,0,0,0,0,0,0,0,1
1867,CAMPO,Wake,0,0,0,0,0,1,0,1
1868,CAMPO,Wake,0,0,0,0,0,0,0,1
1869,CAMPO,Wake,0,0,0,0,0,0,0,1
1870,CAMPO,Wake,0,0,0,0,0,0,0,1
1871,CAMPO,Wake,0,0,0,0,0,0,0,1
1872,CAMPO,Wake,0,0,0,0,0,0,0,1
1873,CAMPO,Wake,0,0,0,0,0,1,0,1
1874,CAMPO,Wake,0,0,0,0,1,0,1,1
1875,CAMPO,Wake,0,0,0,0,1,0,1,1
1876,CAMPO,Wake,0,0,0,0,0,0,1,1
1877,CAMPO,Wake,0,1,1,0,0,0,0,1
1878,CAMPO,Wake,0,0,0,0,1,0,1,1
1879,CAMPO,Wake,0,0,0,0,0,0,1,1
1880,CAMPO,Wake,0,0,0,0,0,0,0,1
1881,CAMPO,Wake,0,0,0,0,0,1,0,1
1882,CAMPO,Wake,0,0,0,0,0,1,0,1
1883,CAMPO,Wake,0,0,0,0,0,1,0,1
1884,CAMPO,Wake,0,0,0,0,0,1,0,1
1885,CAMPO,Wake,0,1,1,0,0,0,0,1
1886,CAMPO,Wake,0,0,0,0,1,0,1,1
1887,CAMPO,Wake,0,0,0,0,0,0,0,1
1888,CAMPO,Wake,0,0,0,0,0,0,0,1
1889,CAMPO,Wake,0,0,0,0,0,0,0,1
1890,CAMPO,Wake,0,0,0,0,0,0,0,1
1891,CAMPO,Wake,0,0,0,0,0,0,0,1
1892,CAMPO,Wake,0,0,0,0,0,0,0,1
1893,CAMPO,Wake,0,0,0,0,0,1,0,1
1894,CAMPO,Wake,0,0,0,0,1,0,1,1
1895,CAMPO,Wake,0,0,0,0,1,0,1,1
1896,CAMPO,Wake,0,0,0,0,1,0,1,1
1897,CAMPO,Wake,0,0,0,0,1,0,1,1
1898,CAMPO,Wake,0,0,1,1,0,1,0,1
1899,CAMPO,Wake,0,0,1,1,0,1,0,1
1900,CAMPO,Wake,0,0,1,1,0,1,0,1
1901,CAMPO,Wake,0,0,0,0,0,0,0,1
1902,CAMPO,Wake,0,0,0,0,0,1,0,1
1903,CAMPO,Wake,0,0,0,0,0,1,0,1
1904,CAMPO,Wake,0,0,0,0,0,1,0,1
1905,CAMPO,Wake,0,0,0,0,0,0,0,1
1906,CAMPO,Wake,0,0,1,0,1,1,1,1
1907,CAMPO,Wake,0,0,1,0,1,1,1,1
1908,CAMPO,Wake,0,0,1,1,0,1,0,1
1909,CAMPO,Wake,0,0,1,1,0,1,0,1
1910,CAMPO,Wake,0,0,1,1,0,1,0,1
1911,CAMPO,Wake,0,0,0,0,0,1,0,1
1912,CAMPO,Wake,0,0,0,0,0,1,0,1
1913,CAMPO,Wake,0,0,0,0,0,0,0,1
1914,CAMPO,Wake,0,0,0,0,1,0,0,1
1915,CAMPO,Wake,0,0,0,0,1,0,0,1
1916,CAMPO,Wake,0,0,0,0,1,0,0,1
1917,CAMPO,Wake,0,0,0,0,1,0,0,1
1918,CAMPO,Wake,0,0,0,0,1,0,0,1
1919,CAMPO,Wake,0,0,0,0,1,0,0,1
1920,CAMPO,Wake,0,0,0,1,1,1,0,1
1921,CAMPO,Wake,0,0,0,1,1,1,0,1
1922,CAMPO,Wake,0,0,0,0,0,0,0,1
1923,CAMPO,Wake,0,0,0,0,0,0,0,1
1924,CAMPO,Wake,0,0,0,1,1,1,0,1
1925,CAMPO,Wake,0,0,0,1,1,1,0,1
1926,CAMPO,Wake,0,1,0,1,0,0,0,1
1927,CAMPO,Wake,0,1,0,1,0,0,0,1
1928,CAMPO,Wake,0,1,0,0,0,0,0,1
1929,CAMPO,Wake,0,0,1,1,0,1,0,1
1930,CAMPO,Wake,0,0,1,1,0,1,0,1
1931,CAMPO,Wake,0,0,0,0,0,0,1,1
1932,CAMPO,Wake,0,0,0,0,0,0,0,1
1933,CAMPO,Wake,0,0,0,0,0,1,0,1
1934,CAMPO,Wake,0,0,0,0,0,1,0,1
1935,CAMPO,Wake,0,0,0,0,0,0,0,1
1936,CAMPO,Wake,0,0,0,0,0,0,0,1
1937,CAMPO,Wake,0,0,0,0,0,0,0,1
1938,CAMPO,Wake,0,0,0,0,0,0,0,1
1939,CAMPO,Wake,0,0,0,0,0,0,1,1
1940,CAMPO,Wake,0,0,0,0,0,0,1,1
1941,CAMPO,Wake,0,0,0,0,0,0,1,1
1942,CAMPO,Wake,0,0,0,0,0,0,1,1
1943,CAMPO,Wake,0,0,0,0,0,0,1,1
1944,CAMPO,Wake,0,0,0,0,0,0,0,1
1945,CAMPO,Wake,0,0,0,0,0,0,0,1
1946,CAMPO,Wake,0,0,0,0,0,0,0,1
1947,CAMPO,Wake,0,0,0,0,0,0,0,1
1948,CAMPO,Wake,0,0,0,0,0,0,0,1
1949,CAMPO,Wake,0,0,0,0,0,0,1,1
1950,CAMPO,Wake,0,0,1,1,1,0,0,1
1951,CAMPO,Wake,0,0,0,0,0,0,0,1
1952,CAMPO,Wake,0,0,1,1,1,0,0,1
1953,CAMPO,Wake,0,0,0,0,0,0,0,1
1954,CAMPO,Wake,0,0,1,1,1,0,0,1
1955,CAMPO,Wake,0,0,0,0,0,0,0,1
1956,CAMPO,Wake,0,0,0,0,0,0,0,1
1957,CAMPO,Wake,0,0,0,0,0,0,0,1
1958,CAMPO,Wake,0,1,1,0,0,0,1,1
1959,CAMPO,Wake,0,0,0,0,0,0,0,1
1960,CAMPO,Wake,0,1,1,0,0,0,1,1
1961,CAMPO,Wake,0,0,0,0,0,0,0,1
1962,CAMPO,Wake,0,0,0,0,0,0,0,1
1963,CAMPO,Wake,0,0,0,0,0,0,0,1
1964,CAMPO,Wake,0,0,0,0,0,0,0,1
1965,CAMPO,Wake,0,0,0,0,0,0,0,1
1966,CAMPO,Wake,0,0,0,0,0,0,0,1
1967,CAMPO,Wake,0,0,0,0,0,0,0,1
1968,CAMPO,Wake,0,0,0,0,0,0,0,1
1969,CAMPO,Wake,0,0,0,0,0,0,0,1
1970,CAMPO,Wake,0,0,0,0,0,0,0,1
1971,CAMPO,Wake,0,0,0,1,0,1,0,1
1972,CAMPO,Wake,0,0,0,1,0,1,0,1
1973,CAMPO,Wake,0,1,0,0,0,0,0,1
1974,CAMPO,Wake,0,0,0,0,1,0,0,1
1975,CAMPO,Wake,0,0,0,0,1,0,0,1
1976,CAMPO,Wake,0,0,0,0,1,0,0,1
1977,CAMPO,Wake,0,0,0,0,1,0,0,1
1978,CAMPO,Wake,0,0,0,0,1,0,0,1
1979,CAMPO,Wake,0,0,0,0,0,0,0,1
1980,CAMPO,Wake,0,0,0,0,1,0,0,1
1981,CAMPO,Wake,0,0,1,0,1,0,0,1
1982,CAMPO,Wake,0,0,1,0,1,0,0,1
1983,CAMPO,Wake,0,0,0,0,0,0,0,1
1984,CAMPO,Wake,0,0,1,0,1,0,0,1
1985,CAMPO,Wake,0,0,0,0,1,0,0,1
1986,CAMPO,Wake,0,0,0,0,0,1,0,1
1987,CAMPO,Wake,0,0,0,0,0,1,0,1
1988,CAMPO,Wake,0,0,0,0,0,0,0,1
1989,CAMPO,Wake,0,0,0,0,0,1,0,1
1990,CAMPO,Wake,0,0,0,0,0,1,0,1
1991,CAMPO,Wake,0,0,0,0,0,0,0,1
1992,CAMPO,Wake,0,0,0,0,0,1,0,1
1993,CAMPO,Wake,0,0,0,0,0,0,0,1
1994,CAMPO,Wake,0,0,0,0,0,0,0,1
1995,CAMPO,Wake,0,0,0,0,0,0,0,1
1996,CAMPO,Wake,0,0,0,0,0,0,0,1
1997,CAMPO,Wake,0,0,0,0,0,0,0,1
1998,CAMPO,Wake,0,0,0,0,0,0,0,1
1999,CAMPO,Wake,0,0,0,0,0,0,0,1
