route,access,mode,tod,On,Off,DriveAccessOn,WalkAccessOn,DirectTransferOn,WalkTransferOn,DirectTransferOff,WalkTransferOff,EgressOff,rts_name
140,pnr,lb,PM,3.32937,3.32937,,3.32937,0,0,3.32937,0,0,CAT 4-22:Towne North to Hadley
140,w,eb,AM,23.8937,23.8936,,9.49416,14.3995,0,14.2412,0,9.65244,CAT 4-22:Towne North to Hadley
140,w,eb,MD,29.2737,29.2736,,12.6589,11.8677,4.74708,26.9001,0,2.37354,CAT 4-22:Towne North to Hadley
140,w,eb,NT,13.583,13.583,,13.583,0,0,13.583,0,0,CAT 4-22:Towne North to Hadley
140,w,eb,PM,29.258,29.2581,,5.60523,23.6528,0,9.26643,0,19.9916,CAT 4-22:Towne North to Hadley
140,w,lb,AM,268.699,268.699,,117.337,151.363,0,118.954,0,149.745,CAT 4-22:Towne North to Hadley
140,w,lb,MD,831.615,831.615,,461.427,344.581,25.6073,537.921,2.33632,291.357,CAT 4-22:Towne North to Hadley
140,w,lb,NT,261.631,261.631,,115.872,139.501,6.25772,183.013,0,78.6188,CAT 4-22:Towne North to Hadley
140,w,lb,PM,341.862,341.862,,179.929,156.728,5.20579,161.773,0,180.089,CAT 4-22:Towne North to Hadley
141,knr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,knr,eb,PM,0,0,,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,knr,lb,AM,0,0,0,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,knr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,knr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,knr,lb,PM,0,0,,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,pnr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,pnr,eb,PM,0,0,,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,pnr,lb,AM,12.251,12.251,12.251,0,0,0,9.26382,0,2.98714,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,pnr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,pnr,lb,NT,2.85388,2.85388,2.85388,0,0,0,0,0,2.85388,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,pnr,lb,PM,0,0,,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,w,eb,AM,0,0,,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,w,eb,MD,0,0,,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,w,eb,NT,0,0,,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,w,eb,PM,0,0,,0,0,0,0,0,0,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,w,lb,AM,17.4616,17.4616,,17.4616,0,0,11.1345,0,6.32707,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,w,lb,MD,181.563,181.563,,6.32707,175.236,0,159.728,6.32707,15.508,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,w,lb,NT,33.3876,33.3877,,0,33.3876,0,30.517,0,2.87064,CAT 11L IB:Shaub&Sandlin-CAT esMO
141,w,lb,PM,11.5348,11.5347,,11.5348,0,0,5.20768,0,6.32707,CAT 11L IB:Shaub&Sandlin-CAT esMO
142,knr,eb,AM,6.56723,6.56723,6.56723,0,0,0,6.56723,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,knr,eb,MD,0,0,0,0,0,0,0,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,knr,eb,PM,0,0,,0,0,0,0,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,knr,lb,AM,7.00327,7.00327,7.00327,0,0,0,4.6636,0,2.33967,NCSU 1:AventF&Gorman-DHLibrar
142,knr,lb,MD,31.1002,31.1002,31.1002,0,0,0,6.58885,0,24.5113,NCSU 1:AventF&Gorman-DHLibrar
142,knr,lb,NT,5.87281,5.87281,5.87281,0,0,0,2.97322,0,2.89959,NCSU 1:AventF&Gorman-DHLibrar
142,knr,lb,PM,0,0,,0,0,0,0,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,pnr,eb,AM,11.0423,11.0423,0,0,11.0423,0,11.0423,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,pnr,eb,MD,0,0,0,0,0,0,0,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,pnr,eb,NT,0,0,0,0,0,0,0,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,pnr,eb,PM,0,0,,0,0,0,0,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,pnr,lb,AM,4.51423,4.51423,0,0,4.51423,0,4.51423,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,pnr,lb,MD,103.96,103.96,0,0,103.96,0,33.593,0,70.3665,NCSU 1:AventF&Gorman-DHLibrar
142,pnr,lb,NT,0,0,0,0,0,0,0,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,pnr,lb,PM,26.1409,26.1409,,26.1409,0,0,0,26.1409,0,NCSU 1:AventF&Gorman-DHLibrar
142,w,eb,AM,31.8638,31.8638,,23.3673,2.69386,5.80265,26.0611,5.80265,0,NCSU 1:AventF&Gorman-DHLibrar
142,w,eb,MD,26.7829,26.7829,,16.6837,8.13103,1.96822,26.7829,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,w,eb,NT,6.09976,6.09976,,0,6.09976,0,6.09976,0,0,NCSU 1:AventF&Gorman-DHLibrar
142,w,eb,PM,84.2952,84.2951,,31.9948,52.3004,0,65.7561,0,18.539,NCSU 1:AventF&Gorman-DHLibrar
142,w,lb,AM,736.198,736.199,,614.133,112.505,9.56084,185.698,77.7956,472.706,NCSU 1:AventF&Gorman-DHLibrar
142,w,lb,MD,2314.75,2314.75,,1969.48,332.342,12.9364,622.856,139.197,1552.7,NCSU 1:AventF&Gorman-DHLibrar
142,w,lb,NT,710.868,710.867,,614.003,96.8649,0,174.145,6.32707,530.397,NCSU 1:AventF&Gorman-DHLibrar
142,w,lb,PM,1564.07,1564.07,,1375.38,171.155,17.5368,419.579,41.0432,1103.45,NCSU 1:AventF&Gorman-DHLibrar
143,knr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,knr,eb,PM,0,0,,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,knr,lb,AM,6.13419,6.13419,6.13419,0,0,0,0,0,6.13419,CAT 5-11:Sanderford-Trailwd Hills
143,knr,lb,MD,7.4574,7.4574,7.4574,0,0,0,3.97461,0,3.48279,CAT 5-11:Sanderford-Trailwd Hills
143,knr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,knr,lb,PM,2.57351,2.57351,,2.57351,0,0,0,0,2.57351,CAT 5-11:Sanderford-Trailwd Hills
143,pnr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,pnr,eb,PM,0,0,,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,pnr,lb,AM,0,0,0,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,pnr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,pnr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,pnr,lb,PM,0,0,,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,w,eb,AM,14.7095,14.7095,,14.7095,0,0,5.98618,8.72333,0,CAT 5-11:Sanderford-Trailwd Hills
143,w,eb,MD,33.2235,33.2235,,9.49416,23.7294,0,11.0949,0,22.1286,CAT 5-11:Sanderford-Trailwd Hills
143,w,eb,NT,0,0,,0,0,0,0,0,0,CAT 5-11:Sanderford-Trailwd Hills
143,w,eb,PM,14.6993,14.6993,,2.47821,10.6189,1.6022,6.55862,0,8.14068,CAT 5-11:Sanderford-Trailwd Hills
143,w,lb,AM,411.454,411.454,,286.946,119.3,5.20768,307.275,0,104.179,CAT 5-11:Sanderford-Trailwd Hills
143,w,lb,MD,736.714,736.715,,308.402,420.558,7.75401,381.605,5.72856,349.381,CAT 5-11:Sanderford-Trailwd Hills
143,w,lb,NT,312.894,312.894,,69.0272,238.659,5.20768,99.3302,0,213.564,CAT 5-11:Sanderford-Trailwd Hills
143,w,lb,PM,406.449,406.449,,134.508,261.544,10.3972,103.024,0,303.425,CAT 5-11:Sanderford-Trailwd Hills
144,knr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,knr,eb,PM,1.68247,1.68247,,1.68247,0,0,1.68247,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,knr,lb,AM,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,knr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,knr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,knr,lb,PM,0,0,,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,pnr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,pnr,eb,PM,0,0,,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,pnr,lb,AM,10.294,10.294,0,0,10.294,0,0,0,10.294,CAT 18 OB:Dwntwn-WalnutCreekSC
144,pnr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,pnr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,pnr,lb,PM,0,0,,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,w,eb,AM,0,0,,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,w,eb,MD,9.49416,9.49416,,0,9.49416,0,0,0,9.49416,CAT 18 OB:Dwntwn-WalnutCreekSC
144,w,eb,NT,0,0,,0,0,0,0,0,0,CAT 18 OB:Dwntwn-WalnutCreekSC
144,w,eb,PM,6.40881,6.40881,,0,6.40881,0,0,0,6.40881,CAT 18 OB:Dwntwn-WalnutCreekSC
144,w,lb,AM,176.09,176.09,,69.6986,86.2699,20.1216,38.4101,0,137.68,CAT 18 OB:Dwntwn-WalnutCreekSC
144,w,lb,MD,171.784,171.784,,0,171.784,0,0,0,171.784,CAT 18 OB:Dwntwn-WalnutCreekSC
144,w,lb,NT,122.045,122.045,,0,115.788,6.25772,0,0,122.045,CAT 18 OB:Dwntwn-WalnutCreekSC
144,w,lb,PM,118.471,118.471,,12.5154,95.6613,10.294,0,0,118.471,CAT 18 OB:Dwntwn-WalnutCreekSC
145,knr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,knr,eb,PM,0,0,,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,knr,lb,AM,5.20768,5.20768,0,0,5.20768,0,0,0,5.20768,CAT 11L OB:MorrillCAT es-Shaub&SA
145,knr,lb,MD,5.20768,5.20768,0,0,5.20768,0,0,0,5.20768,CAT 11L OB:MorrillCAT es-Shaub&SA
145,knr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,knr,lb,PM,0,0,,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,pnr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,pnr,eb,PM,0,0,,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,pnr,lb,AM,0,0,0,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,pnr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,pnr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,pnr,lb,PM,0,0,,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,w,eb,AM,0,0,,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,w,eb,MD,9.18753,9.18753,,9.18753,0,0,9.18753,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,w,eb,NT,0,0,,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,w,eb,PM,0,0,,0,0,0,0,0,0,CAT 11L OB:MorrillCAT es-Shaub&SA
145,w,lb,AM,42.6857,42.6856,,0,42.6857,0,5.47448,0,37.2112,CAT 11L OB:MorrillCAT es-Shaub&SA
145,w,lb,MD,502.613,502.613,,124.322,378.291,0,347.411,24.1863,131.017,CAT 11L OB:MorrillCAT es-Shaub&SA
145,w,lb,NT,81.5604,81.5603,,21.8351,59.7253,0,45.3307,2.85388,33.3757,CAT 11L OB:MorrillCAT es-Shaub&SA
145,w,lb,PM,26.6841,26.6841,,0,23.5205,3.16354,4.53933,0,22.1447,CAT 11L OB:MorrillCAT es-Shaub&SA
146,knr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,knr,eb,PM,0,0,,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,knr,lb,AM,18.0287,18.0287,18.0287,0,0,0,0,0,18.0287,CAT 13-21:Holmes-LakeWheeler
146,knr,lb,MD,6.00572,6.00572,0,0,6.00572,0,0,0,6.00572,CAT 13-21:Holmes-LakeWheeler
146,knr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,knr,lb,PM,0,0,,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,pnr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,pnr,eb,PM,0,0,,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,pnr,lb,AM,0,0,0,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,pnr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,pnr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,pnr,lb,PM,0,0,,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,w,eb,AM,10.7333,10.7333,,10.7333,0,0,10.7333,0,0,CAT 13-21:Holmes-LakeWheeler
146,w,eb,MD,0,0,,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,w,eb,NT,0,0,,0,0,0,0,0,0,CAT 13-21:Holmes-LakeWheeler
146,w,eb,PM,11.1701,11.1701,,0,9.56791,1.6022,1.6022,0,9.56791,CAT 13-21:Holmes-LakeWheeler
146,w,lb,AM,147.993,147.993,,115.535,32.4584,0,66.1609,4.86882,76.9632,CAT 13-21:Holmes-LakeWheeler
146,w,lb,MD,180.125,180.124,,79.3379,100.787,0,51.877,2.43441,125.813,CAT 13-21:Holmes-LakeWheeler
146,w,lb,NT,52.8211,52.8211,,27.2239,25.5972,0,11.9817,5.72856,35.1109,CAT 13-21:Holmes-LakeWheeler
146,w,lb,PM,141.733,141.733,,75.7438,65.9888,0,33.9831,10.1391,97.6106,CAT 13-21:Holmes-LakeWheeler
147,knr,eb,AM,0,0,0,0,0,0,0,0,0,CAT KRX IB:Knightdale-Raleigh
147,knr,eb,PM,4.24495,4.24495,,4.24495,0,0,0,0,4.24495,CAT KRX IB:Knightdale-Raleigh
147,knr,lb,AM,0,0,0,0,0,0,0,0,0,CAT KRX IB:Knightdale-Raleigh
147,knr,lb,PM,0,0,,0,0,0,0,0,0,CAT KRX IB:Knightdale-Raleigh
147,pnr,eb,AM,0,0,0,0,0,0,0,0,0,CAT KRX IB:Knightdale-Raleigh
147,pnr,eb,PM,0,0,,0,0,0,0,0,0,CAT KRX IB:Knightdale-Raleigh
147,pnr,lb,AM,0,0,0,0,0,0,0,0,0,CAT KRX IB:Knightdale-Raleigh
147,pnr,lb,PM,0,0,,0,0,0,0,0,0,CAT KRX IB:Knightdale-Raleigh
147,w,eb,AM,15.213,15.213,,12.7348,0,2.47821,4.24495,6.72315,4.24495,CAT KRX IB:Knightdale-Raleigh
147,w,eb,PM,17.3286,17.3286,,8.4899,4.24495,4.59377,4.59377,4.24495,8.4899,CAT KRX IB:Knightdale-Raleigh
147,w,lb,AM,0,0,,0,0,0,0,0,0,CAT KRX IB:Knightdale-Raleigh
147,w,lb,PM,0,0,,0,0,0,0,0,0,CAT KRX IB:Knightdale-Raleigh
148,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 2 OB:Extra Headway
148,knr,lb,MD,5.07102,5.07102,5.07102,0,0,0,0,0,5.07102,CAT 2 OB:Extra Headway
148,knr,lb,NT,1.95373,1.95373,1.95373,0,0,0,0,0,1.95373,CAT 2 OB:Extra Headway
148,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 2 OB:Extra Headway
148,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 2 OB:Extra Headway
148,pnr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 2 OB:Extra Headway
148,pnr,lb,NT,1.95373,1.95373,0,0,1.95373,0,0,0,1.95373,CAT 2 OB:Extra Headway
148,w,eb,MD,10.0731,10.0731,,0,10.0731,0,0,2.19096,7.88218,CAT 2 OB:Extra Headway
148,w,eb,NT,3.2044,3.2044,,0,3.2044,0,0,0,3.2044,CAT 2 OB:Extra Headway
148,w,lb,MD,387.208,387.208,,126.844,250.405,9.95857,150.526,1.43062,235.251,CAT 2 OB:Extra Headway
148,w,lb,NT,100.536,100.536,,40.6471,59.8885,0,44.1633,0,56.3723,CAT 2 OB:Extra Headway
149,knr,eb,AM,0.946538,0.946538,0,0,0.946538,0,0.946538,0,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,knr,eb,PM,0,0,,0,0,0,0,0,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,knr,lb,AM,20.9751,20.9751,20.9751,0,0,0,7.45238,0,13.5227,CAT 8-2:SixFrksSta-FallsOfNeuse
149,knr,lb,MD,15.1656,15.1656,15.1656,0,0,0,2.27971,0,12.8859,CAT 8-2:SixFrksSta-FallsOfNeuse
149,knr,lb,NT,3.90746,3.90746,3.90746,0,0,0,0,0,3.90746,CAT 8-2:SixFrksSta-FallsOfNeuse
149,knr,lb,PM,0,0,,0,0,0,0,0,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,pnr,eb,AM,4.4102,4.4102,4.4102,0,0,0,0,4.4102,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,pnr,eb,PM,0,0,,0,0,0,0,0,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,pnr,lb,AM,15.9495,15.9496,10.6793,0,5.27024,0,7.80869,0,8.14088,CAT 8-2:SixFrksSta-FallsOfNeuse
149,pnr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,pnr,lb,NT,1.95373,1.95373,0,0,1.95373,0,0,0,1.95373,CAT 8-2:SixFrksSta-FallsOfNeuse
149,pnr,lb,PM,0,0,,0,0,0,0,0,0,CAT 8-2:SixFrksSta-FallsOfNeuse
149,w,eb,AM,28.2038,28.2038,,9.49416,18.7096,0,26.5332,0,1.67066,CAT 8-2:SixFrksSta-FallsOfNeuse
149,w,eb,MD,13.2378,13.2379,,3.16472,10.0731,0,3.16472,2.19096,7.88218,CAT 8-2:SixFrksSta-FallsOfNeuse
149,w,eb,NT,4.74609,4.74609,,1.54169,3.2044,0,1.54169,0,3.2044,CAT 8-2:SixFrksSta-FallsOfNeuse
149,w,eb,PM,17.0481,17.0481,,0,17.0481,0,6.00566,0,11.0424,CAT 8-2:SixFrksSta-FallsOfNeuse
149,w,lb,AM,471.169,471.169,,169.63,294.778,6.76136,108.373,0.730324,362.066,CAT 8-2:SixFrksSta-FallsOfNeuse
149,w,lb,MD,608.597,608.596,,336.185,262.453,9.95857,319.706,8.06533,280.824,CAT 8-2:SixFrksSta-FallsOfNeuse
149,w,lb,NT,146.82,146.82,,83.4203,63.3992,0,86.5398,0,60.2798,CAT 8-2:SixFrksSta-FallsOfNeuse
149,w,lb,PM,322.475,322.475,,175.966,135.428,11.0823,178.452,0,144.024,CAT 8-2:SixFrksSta-FallsOfNeuse
150,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 2 IB:Extra Headway
150,knr,lb,MD,2.8757,2.8757,2.8757,0,0,0,0,0,2.8757,CAT 2 IB:Extra Headway
150,knr,lb,NT,3.72619,3.72619,3.72619,0,0,0,0,0,3.72619,CAT 2 IB:Extra Headway
150,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 2 IB:Extra Headway
150,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 2 IB:Extra Headway
150,pnr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 2 IB:Extra Headway
150,pnr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 2 IB:Extra Headway
150,w,eb,MD,0,0,,0,0,0,0,0,0,CAT 2 IB:Extra Headway
150,w,eb,NT,0,0,,0,0,0,0,0,0,CAT 2 IB:Extra Headway
150,w,lb,MD,412.143,412.143,,210.207,201.936,0,349.983,1.97561,60.1847,CAT 2 IB:Extra Headway
150,w,lb,NT,111.96,111.96,,63.2038,48.7563,0,101.818,0,10.142,CAT 2 IB:Extra Headway
151,knr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,knr,eb,PM,0,0,,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,knr,lb,AM,9.04391,9.04391,9.04391,0,0,0,0,0,9.04391,CAT 2-8:FallsOfNeuse-SixFrksSta
151,knr,lb,MD,10.6906,10.6906,10.6906,0,0,0,0,0,10.6906,CAT 2-8:FallsOfNeuse-SixFrksSta
151,knr,lb,NT,7.63364,7.63364,7.63364,0,0,0,0,0,7.63364,CAT 2-8:FallsOfNeuse-SixFrksSta
151,knr,lb,PM,2.63512,2.63512,,2.63512,0,0,0,0,2.63512,CAT 2-8:FallsOfNeuse-SixFrksSta
151,pnr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,pnr,eb,PM,0,0,,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,pnr,lb,AM,0,0,0,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,pnr,lb,MD,0,0,0,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,pnr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,pnr,lb,PM,0,0,,0,0,0,0,0,0,CAT 2-8:FallsOfNeuse-SixFrksSta
151,w,eb,AM,7.11617,7.11617,,0,7.11617,0,0,0,7.11617,CAT 2-8:FallsOfNeuse-SixFrksSta
151,w,eb,MD,1.09042,1.09042,,0,1.09042,0,0,0,1.09042,CAT 2-8:FallsOfNeuse-SixFrksSta
151,w,eb,NT,7.11617,7.11617,,0,7.11617,0,0,0,7.11617,CAT 2-8:FallsOfNeuse-SixFrksSta
151,w,eb,PM,27.6729,27.6729,,1.12165,26.5512,0,18.4499,0,9.223,CAT 2-8:FallsOfNeuse-SixFrksSta
151,w,lb,AM,382.372,382.372,,165.088,198.8,18.4838,114.922,20.9253,246.525,CAT 2-8:FallsOfNeuse-SixFrksSta
151,w,lb,MD,354.74,354.74,,166.09,154.487,34.1634,89.284,3.66595,261.79,CAT 2-8:FallsOfNeuse-SixFrksSta
151,w,lb,NT,79.912,79.9121,,45.159,34.753,0,31.914,0,47.998,CAT 2-8:FallsOfNeuse-SixFrksSta
151,w,lb,PM,328.003,328.003,,166.947,150.691,10.3658,114.663,15.2541,198.086,CAT 2-8:FallsOfNeuse-SixFrksSta
152,knr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 12-10:Method-Bertie
152,knr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 12-10:Method-Bertie
152,knr,eb,PM,0,0,,0,0,0,0,0,0,CAT 12-10:Method-Bertie
152,knr,lb,AM,0,0,0,0,0,0,0,0,0,CAT 12-10:Method-Bertie
152,knr,lb,MD,6.99286,6.99286,1.18536,0,5.8075,0,0,0,6.99286,CAT 12-10:Method-Bertie
152,knr,lb,NT,0,0,0,0,0,0,0,0,0,CAT 12-10:Method-Bertie
152,knr,lb,PM,18.4422,18.4422,,18.4422,0,0,18.4422,0,0,CAT 12-10:Method-Bertie
152,pnr,eb,AM,0,0,0,0,0,0,0,0,0,CAT 12-10:Method-Bertie
152,pnr,eb,MD,0,0,0,0,0,0,0,0,0,CAT 12-10:Method-Bertie
152,pnr,eb,NT,0,0,0,0,0,0,0,0,0,CAT 12-10:Method-Bertie
152,pnr,eb,PM,0,0,,0,0,0,0,0,0,CAT 12-10:Method-Bertie
152,pnr,lb,AM,0,0,0,0,0,0,0,0,0,CAT 12-10:Method-Bertie
