"TAZ","access_nearby_sov","access_transit","access_walk","N_sov","N_hov2","N_hov3","N_walkbike","N_t","N_auto_pay","W_sov","W_hov2","W_hov3","W_walkbike","W_t","W_auto_pay"
2610,9.70809,4.4315,1.52322,118.844,117.141,61.8389,45.1671,19.1645,2.2148,267.198,80.4803,70.5408,41.4529,23.7743,1.62163
2611,9.53059,3.19158,1.55227,87.5306,72.9396,43.7629,45.036,6.0592,1.55446,103.665,30.8543,26.8604,16.0232,9.49899,0.642072
2612,9.4674,3.23349,1.31106,75.9846,72.8292,42.3301,26.5181,6.87192,1.76971,147.737,49.5124,43.8375,30.6552,11.4635,0.85803
2613,9.39844,4.38916,1.24257,94.0458,91.7475,63.1138,38.2804,12.4629,1.98452,324.941,93.4919,69.6541,38.6605,18.6553,1.27594
2614,9.88712,4.58103,1.74017,128.254,131.976,73.7338,40.9584,25.9898,3.01997,284.372,83.1039,72.7971,39.5739,28.5171,1.80702
2615,8.03395,0.00,0.224534,67.6867,66.2386,41.5022,49.3732,0.00,0.822542,50.025,16.7524,14.5021,11.4779,0.00,0.231109
2616,7.6818,0.00,0.00,139.29,120.345,76.7209,0.00,0.00,1.05294,74.959,28.2717,21.6578,32.7157,0.00,0.348058
2617,8.13865,0.00,1.07032,91.9345,133.987,82.2799,71.8179,0.00,1.41917,59.7147,20.4747,15.9212,20.731,0.00,0.319575
2618,8.03557,0.00,0.00,139.213,127.132,80.5311,0.00,0.00,0.847522,50.5994,15.3117,12.9366,9.62071,0.00,0.247564
2619,7.89732,0.00,0.907252,318.376,297.173,267.136,258.589,0.00,3.01039,419.683,117.265,76.1581,51.6306,0.00,0.982196
2620,7.98632,0.00,0.00,72.9934,50.1833,33.0904,0.00,0.00,0.316865,27.4759,8.39183,7.33796,4.53395,0.00,0.131734
2621,7.92631,0.00,0.00,145.023,114.921,74.0315,0.00,0.00,0.769684,59.8276,18.3846,15.6685,11.4587,0.00,0.287753
2622,8.21618,0.00,0.00,350.344,148.918,107.237,0.00,0.00,0.176711,34.3002,9.74545,8.52641,4.29574,0.00,0.166445
2623,8.12251,0.00,0.00,80.4658,41.7898,28.3797,0.00,0.00,0.437617,14.6649,4.95307,4.06739,4.18559,0.00,0.0681894
2624,7.55967,0.00,0.00,22.9567,14.927,9.47194,0.00,0.00,0.331118,17.0057,6.5456,5.06726,7.48711,0.00,0.0757828
2625,8.32791,0.222464,0.21762,33.8386,28.1084,17.28,27.1725,0.709155,0.568091,14.9197,5.40862,3.97846,6.58452,1.87832,0.0817651
2626,8.08968,0.00,0.00,15.6937,26.4824,15.7679,0.00,0.00,0.240627,11.9916,3.18508,2.76749,1.15707,0.00,0.0606053
2627,7.95175,0.00,0.574086,183.537,228.196,142.514,138.014,0.00,1.96884,104.76,34.3712,27.6794,29.7303,0.00,0.543076
2628,7.72724,0.00,0.00,76.0792,87.791,53.7271,0.00,0.00,0.914734,43.3712,14.0481,11.8657,10.0657,0.00,0.205354
2629,7.21095,0.00,0.00,23.9405,27.6153,16.4836,0.00,0.00,0.543739,23.9655,9.12958,7.6324,8.48487,0.00,0.104817
2630,7.59045,0.00,0.00,83.0938,73.4533,46.0056,0.00,0.00,1.06688,63.544,22.2977,19.4599,15.9529,0.00,0.285536
2631,7.61148,0.00,0.00,56.3672,55.2509,34.1693,0.00,0.00,0.830539,47.6207,16.2355,13.5719,13.1072,0.00,0.220014
2632,7.31153,0.00,0.00,72.9166,55.2952,35.0271,0.00,0.00,0.632006,45.4924,14.513,12.4446,9.48456,0.00,0.213646
2633,9.28989,1.639,1.14024,345.1,256.604,172.386,214.745,1.32621,3.8219,973.969,277.109,242.447,122.685,12.7183,5.20612
2634,7.92854,0.00,0.00,206.731,192.284,185.822,0.00,0.00,2.04551,284.909,75.6475,46.357,20.9444,0.00,0.501867
2635,8.26899,0.00,0.0531322,353.051,155.354,108.982,342.962,0.00,0.610466,56.9817,18.0264,15.4773,11.5259,0.00,0.267265
2636,7.93775,0.00,0.00,116.807,98.0122,62.7776,0.00,0.00,1.03676,68.6985,23.2442,19.5963,17.9963,0.00,0.321272
2637,8.38193,0.00,0.990342,177.101,196.803,245.182,134.439,0.00,3.07612,286.407,80.231,44.1399,43.2245,0.00,0.451205
2638,7.69395,0.00,0.00,82.1738,45.2183,30.837,0.00,0.00,0.288338,53.4847,15.065,13.1656,6.50738,0.00,0.265021
2639,9.23283,0.584765,0.765313,286.729,256.167,245.328,164.561,1.26826,3.5765,444.954,122.925,87.4322,44.2181,2.9482,1.34997
2640,8.09319,0.00,0.614433,170.562,134.316,88.0054,139.772,0.00,1.82182,159.845,60.3543,52.5884,48.3163,0.00,0.709953
2641,9.06491,2.16309,1.67657,66.6471,50.5516,32.3938,66.1616,1.72629,0.680707,30.443,11.505,7.78902,16.7856,6.0716,0.188982
2642,8.43593,0.00,1.10903,74.5074,75.1278,49.9053,121.521,0.00,0.997969,32.044,17.145,8.39898,41.2524,0.00,0.195889
2643,8.27137,0.00,0.335589,122.773,66.1569,45.4332,126.128,0.00,0.626294,31.9108,11.1095,8.84456,10.7412,0.00,0.149391
2644,8.61819,1.64969,1.34071,38.8959,40.0783,25.73,44.013,1.28922,0.711868,14.6134,6.31341,3.87528,11.3991,4.02163,0.0893152
2645,8.80764,2.48543,1.59127,14.9171,16.5744,10.0484,9.90541,0.553594,0.336889,8.66047,3.29503,2.38094,4.31914,1.53855,0.0531532
2646,8.24534,0.00,0.433467,97.2364,51.533,35.6171,98.6164,0.00,0.444529,20.8623,7.37761,5.98167,6.89717,0.00,0.0966681
2647,8.63561,1.49569,1.15068,116.644,101.97,67.0163,127.296,2.70509,1.34349,48.1383,17.6643,12.4256,23.648,8.01479,0.293824
2648,9.03561,2.65161,1.68916,95.71,83.0085,53.5853,110.184,3.97343,1.13317,49.1559,18.1489,13.0671,23.3999,8.80953,0.306112
2649,8.47775,0.00,0.843568,26.2948,24.6497,15.3152,20.2686,0.00,0.682609,11.2041,4.22714,2.7414,6.57716,0.00,0.0667205
2650,8.24276,0.00,0.00,6.30497,7.6187,4.39939,0.00,0.00,0.176366,5.75463,1.84555,1.60218,1.15164,0.00,0.0267048
2651,9.01221,2.10888,0.937576,490.297,612.108,501.209,191.612,11.6883,10.0445,919.732,247.225,183.589,82.2585,30.4772,3.71907
2652,8.77722,2.32106,0.138781,29.3459,48.8393,29.6038,9.82797,1.0718,0.408951,18.1311,5.91196,5.21884,3.51705,0.784987,0.10087
2653,8.32691,0.00,0.00,51.7308,38.3174,24.2899,0.00,0.00,0.5536,22.1049,7.4153,5.77896,7.26792,0.00,0.127358
2654,8.88887,3.03842,0.99279,117.246,94.5138,60.2055,102.955,3.9266,1.44795,49.4348,22.3579,14.8214,37.5134,13.1902,0.27859
2655,8.95681,1.85728,1.40816,113.263,91.6939,58.6908,102.823,3.86287,1.3598,54.5559,20.5098,15.4318,24.602,8.42035,0.326126
2656,8.8092,2.4787,1.11598,104.881,92.4561,58.9659,136.742,3.93598,1.55128,42.0577,21.0839,11.4514,45.8104,16.7619,0.246067
2657,7.88342,0.16212,0.00,165.633,91.2886,54.5162,0.00,1.77169,0.790273,33.5018,11.2437,8.5436,11.7451,3.23872,0.159954
2658,8.24701,0.00,0.00,21.4608,19.0858,11.8149,0.00,0.00,0.381859,11.7579,4.3485,3.10278,5.71566,0.00,0.0698417
2659,8.94528,2.10578,1.33299,62.611,60.3907,38.4005,81.684,2.89509,0.834836,32.0137,14.673,8.67194,28.4037,10.5562,0.196849
2660,8.50898,1.20723,0.35489,70.8199,60.0909,38.8974,71.4449,1.71235,0.729099,30.8845,13.1837,7.90515,24.3312,8.78293,0.186011
2661,9.10483,3.44379,1.29702,121.406,128.534,59.2657,63.2605,29.5917,1.80438,270.187,78.5376,67.7602,40.3375,19.4541,1.69324
2662,9.17333,3.49456,0.485965,67.69,65.3491,40.1989,29.7103,2.99833,1.70473,42.4726,13.4044,11.618,8.1572,3.36265,0.255052
2663,8.93422,2.13214,0.700573,92.4132,86.3697,61.2803,85.4138,2.4798,1.69714,149.275,44.4212,27.5897,24.9646,6.06421,0.335209
2664,8.99163,3.4541,0.453963,116.678,115.129,66.7135,45.7154,10.9981,3.22177,179.361,63.4013,56.1791,43.0214,11.3985,1.00454
2665,8.71984,2.26556,0.0225382,98.2264,92.3265,53.5561,37.7028,11.6561,2.55282,155.711,55.0561,48.8141,37.2752,10.493,0.857975
2666,8.88289,0.388897,1.2392,126.993,103.542,66.2421,102.238,2.14461,1.69904,62.6695,20.6102,16.6736,17.6052,4.05115,0.346452
2667,8.74579,0.67318,1.35803,96.1769,81.2272,46.4561,87.8284,1.82393,1.01383,100.833,29.3108,24.6477,17.2296,3.95543,0.607139
2668,8.74779,3.15277,0.545852,46.5995,36.0842,22.5735,30.9162,2.59365,0.569031,23.7517,7.92163,6.70277,5.91028,2.40804,0.13882
2669,8.45681,1.4718,0.88151,51.4441,39.2548,23.4742,41.6372,0.872212,0.656873,38.1724,12.7147,10.0943,11.7088,3.32825,0.222257
2670,8.57938,1.06169,0.358323,149.406,121.584,77.0502,102.381,2.77723,3.07083,197.183,64.5055,47.6126,43.2424,8.66441,0.69312
2671,8.02023,0.00,0.00,202.57,112.31,97.1495,0.00,0.00,1.40848,188.642,51.6069,27.9266,22.136,0.00,0.224712
2672,8.22206,0.00,0.240185,417.684,202.468,137.124,454.535,0.00,1.34382,92.6918,34.6894,24.5906,46.5833,0.00,0.442926
2673,8.14079,0.00,0.090941,269.108,125.865,86.3051,289.395,0.00,0.626669,42.1075,16.4897,11.4125,23.8488,0.00,0.198379
2674,7.83019,0.00,0.00,185.293,175.179,108.827,0.00,0.00,2.80014,138.874,44.7947,37.6962,32.3045,0.00,0.683014
2675,7.86413,0.00,0.00,244.356,110.133,76.2774,0.00,0.00,0.581233,39.3826,11.8798,9.99252,7.56048,0.00,0.194846
2676,9.24418,1.52347,1.23409,446.517,382.758,249.564,289.855,3.45912,5.70757,974.743,281.123,244.012,136.361,14.8635,5.24808
2677,8.76532,0.428183,1.21377,177.543,136.632,90.9109,139.596,1.24694,1.44202,127.952,38.1296,32.1647,23.3478,3.43984,0.678542
2678,7.84578,0.00,0.00,72.9597,91.0548,58.007,0.00,0.00,1.23943,106.084,34.7623,18.5077,38.4783,0.00,0.230398
2679,7.92082,0.00,0.00,85.9201,44.5717,30.0084,0.00,0.00,0.577926,22.3375,7.79411,6.29548,7.24021,0.00,0.105455
2680,7.67091,0.00,0.00,100.324,173.326,104.048,0.00,0.00,1.21776,26.7799,9.38547,8.07349,7.10236,0.00,0.12461
2681,7.88251,0.00,0.00,73.3167,61.6546,38.795,0.00,0.00,1.24972,39.5629,12.8554,10.2213,11.4153,0.00,0.197205
2682,7.78803,0.00,0.00,169.801,196.611,118.24,0.00,0.00,0.952029,36.0259,11.3121,9.48147,7.90291,0.00,0.17823
2683,7.94186,0.00,0.00,81.8093,68.3752,43.074,0.00,0.00,1.56442,46.356,13.6108,11.5232,7.92642,0.00,0.241809
2684,8.27369,0.00,1.01988,66.5967,53.9463,35.0638,53.0986,0.00,0.692317,30.9104,9.62855,8.04388,6.71817,0.00,0.161342
2685,8.09138,0.00,0.315632,22.5004,29.7695,18.008,13.271,0.00,0.527879,16.4214,6.00637,4.45674,7.23967,0.00,0.0837067
2686,7.81391,0.00,0.00,101.064,74.2234,47.862,0.00,0.00,1.46098,78.0263,23.4715,20.5259,12.2078,0.00,0.394098
2687,8.74081,0.251299,1.12564,203.682,136.942,92.6896,146.561,0.54475,2.06195,297.327,83.3431,72.3202,37.1685,2.67961,1.59924
2688,7.35081,0.00,0.00,165.682,233.126,138.595,0.00,0.00,1.81234,62.0178,20.1137,16.2062,17.0929,0.00,0.309491
2689,7.74537,0.00,0.00,19.6791,23.7736,14.1911,0.00,0.00,0.657776,26.1667,10.7672,9.59061,8.85139,0.00,0.107279
2690,8.37223,0.00,0.963243,81.2093,107.425,139.341,32.5336,0.00,2.05406,230.164,57.9417,29.7259,11.0285,0.00,0.223055
2691,7.5252,0.00,0.0923581,105.383,212.126,128.443,139.085,0.00,1.74529,44.7335,25.6487,12.3623,63.3059,0.00,0.217394
2692,7.72453,0.00,0.00,41.5392,41.4258,25.422,0.00,0.00,0.809967,31.5168,10.3136,9.02314,6.45785,0.00,0.148139
2693,8.4428,0.00,1.15173,63.8053,57.0972,36.5773,53.7456,0.00,0.856899,34.2576,13.2029,10.0977,15.6122,0.00,0.168892
2694,7.33628,0.00,0.00,136.38,156.146,91.5052,0.00,0.00,1.21916,66.0014,21.8474,17.193,20.4569,0.00,0.321469
2695,7.46754,0.00,0.262127,83.1946,129.722,77.8059,93.4388,0.00,1.29027,30.3764,14.3627,7.855,30.2716,0.00,0.149824
2696,7.19817,0.00,0.00,70.9665,69.2137,41.4581,0.00,0.00,0.650963,33.3096,10.4419,8.72126,7.38464,0.00,0.161351
2697,7.43143,0.00,0.00,54.4112,102.37,61.0641,0.00,0.00,0.779487,18.178,6.63238,5.14872,7.19954,0.00,0.0861912
2698,7.47473,0.00,0.00,43.841,23.383,15.3786,0.00,0.00,0.371929,14.9073,5.62282,4.62204,5.43799,0.00,0.0663959
2699,7.49991,0.00,0.00,36.7785,75.747,44.7009,0.00,0.00,0.615808,15.2813,5.21842,4.25101,4.59442,0.00,0.0731653
2700,7.64289,0.00,0.00,84.7989,171.646,103.098,0.00,0.00,1.14213,20.8854,6.92042,5.88565,5.00623,0.00,0.0997415
2701,8.56295,2.15534,2.31338,174.289,186.827,172.094,106.163,2.90476,2.8277,353.366,96.6009,61.6933,36.5398,9.06873,0.851788
2702,8.38821,0.00,0.00,133.452,100.546,65.9536,0.00,0.00,1.53715,261.047,72.069,62.9387,29.2094,0.00,1.35976
2703,9.05123,0.553067,1.22714,473.623,466.795,391.339,274.003,5.48026,5.79357,1311.90,369.317,293.23,156.019,21.8168,5.55903
2704,8.33827,1.19755,0.545322,70.0242,69.0837,43.9575,40.9825,0.982996,0.92086,54.5308,18.0591,15.3536,13.0556,2.66825,0.278352
2705,8.1713,1.35431,0.98581,117.022,106.036,68.3514,89.8625,1.59752,1.23488,125.244,41.0168,34.0094,32.0279,7.35015,0.646711
2706,7.82895,0.161257,0.289205,15.8507,24.5756,14.8459,6.62162,0.383509,0.37537,16.6824,5.26048,4.50496,3.381,0.514347,0.082548
2707,7.82092,0.00,0.466385,127.847,113.242,99.3318,100.712,0.00,1.27416,332.627,86.9348,58.0576,29.0943,0.00,0.958177
2708,8.5331,1.40782,0.792503,184.093,149.701,97.0828,113.436,2.17823,2.23834,576.905,159.294,138.741,65.8567,14.6874,3.11115
2709,8.2306,0.589281,0.00,179.037,150.58,97.1231,0.00,1.68006,2.24455,406.969,113.938,99.0323,50.0706,8.52684,2.12984
2710,7.30526,0.00,0.00,74.7828,57.6362,36.8217,0.00,0.00,0.479009,37.6738,12.8671,10.0867,12.6565,0.00,0.166905
2711,7.46089,0.00,0.00,49.9552,62.2735,38.3484,0.00,0.00,0.746315,33.5847,12.7288,8.877,17.7114,0.00,0.159672
2712,7.89372,0.0124557,0.00,73.6411,75.4958,47.4701,0.00,1.60982,1.25077,59.8753,20.261,16.2728,18.3953,4.33282,0.295963
2713,7.71506,0.00,0.00,58.299,41.8686,27.3146,0.00,0.00,0.352558,40.0975,11.2525,9.64339,5.44371,0.00,0.200282
2714,8.281,1.70506,0.587081,89.7302,88.1697,56.4914,67.9077,1.63468,0.971131,66.5757,22.5049,17.8951,21.0158,5.77759,0.340013
2715,7.95179,0.370069,0.0408627,88.8595,73.7064,47.2269,53.6615,0.889598,1.20041,76.7034,22.8228,19.2811,13.8235,2.66502,0.393546
2716,6.9342,0.00,0.00,5.55747,8.21508,4.80002,0.00,0.00,0.173245,5.54072,1.83673,1.57431,1.29029,0.00,0.0265682
2717,7.82737,1.35054,1.65822,156.673,172.377,173.329,128.47,3.43798,2.66525,313.718,89.0495,53.2559,47.565,12.6969,0.660598
2718,7.65448,0.486665,0.76273,65.2461,65.213,40.6844,51.3988,1.31155,0.779264,42.1249,12.9451,10.8469,8.69707,1.75751,0.212765
2719,7.15892,0.00,0.204227,15.9593,19.9031,11.9039,9.76561,0.00,0.331391,12.1339,3.71352,3.18804,2.21628,0.00,0.0598152
2720,7.86578,1.67035,1.94823,57.1036,50.5992,31.6906,39.9689,1.0449,0.745843,46.7716,14.9899,12.3883,11.4328,3.22531,0.244239
2721,8.17386,2.06012,2.11381,95.9795,137.998,169.474,41.094,2.34934,2.29756,270.962,69.1073,36.9621,14.0084,2.79663,0.310771
2722,7.78403,1.54628,1.93207,74.5748,63.0527,40.1695,56.3087,0.982844,0.732086,75.7254,22.4219,19.328,12.1327,2.88251,0.399579
2723,8.48823,1.88072,2.75753,134.833,130.439,82.6978,129.945,5.03398,3.16011,145.893,49.8373,38.1622,52.1008,17.9016,0.79566
2724,8.25189,2.01153,2.6649,82.6901,66.2414,42.9806,50.2,0.957787,1.10599,100.454,28.2817,24.6602,12.3848,3.72217,0.554726
2725,7.86174,0.566041,0.522655,25.9044,41.0558,24.7643,11.5979,0.712079,0.606705,23.1228,7.38726,6.18769,5.34416,1.07687,0.119575
2726,8.57558,1.93101,2.54906,123.928,115.364,74.9935,85.7125,2.00881,1.50137,137.243,42.9337,36.8806,26.7548,6.94434,0.740162
2727,8.28819,1.85529,1.77868,45.3123,63.8954,39.8072,27.9046,1.32363,0.770632,28.7379,9.38224,7.65353,7.71752,2.22898,0.153718
2728,8.17167,0.00,0.00,75.5719,52.6807,34.7017,0.00,0.00,0.517471,35.279,11.256,9.93176,6.40911,0.00,0.17342
2729,8.45408,0.00,0.00,157.517,147.802,94.6848,0.00,0.00,1.30232,106.606,31.0164,26.1082,18.1642,0.00,0.580262
2730,8.57705,0.00,0.0164505,67.835,64.9722,41.5862,33.9099,0.00,0.706174,37.4101,11.2861,9.87603,5.8916,0.00,0.20043
2731,7.87403,0.00,0.235255,138.119,126.951,87.4576,106.687,0.00,1.65632,232.976,65.236,44.0123,34.942,0.00,0.734566
2732,8.28758,0.394124,0.68467,262.582,278.337,287.726,142.932,2.92697,4.17821,551.137,153.436,106.863,58.1127,7.86045,1.59683
2733,8.75786,2.2735,2.26465,212.261,190.238,121.86,114.086,3.02788,3.52742,391.78,122.165,106.999,68.6996,16.4246,2.08544
2734,8.62353,0.00,1.40699,347.876,393.125,429.587,232.871,0.00,4.31266,483.964,133.611,79.4488,63.8047,0.00,0.971243
2735,8.4816,0.00,0.248206,271.405,247.084,159.128,198.544,0.00,2.55225,282.457,87.6184,72.517,63.0284,0.00,1.38921
2736,8.13654,0.00,0.413976,125.258,123.103,79.0116,91.172,0.00,1.22979,78.0173,24.8158,20.6433,18.281,0.00,0.390537
2737,8.59369,0.00,0.00,305.325,243.976,222.008,0.00,0.00,2.59532,487.24,133.848,91.9778,45.3331,0.00,1.29048
2738,8.66557,1.14708,0.415314,239.837,196.289,128.859,146.1,2.13531,2.26395,345.599,102.538,89.8283,50.906,9.37583,1.83194
2739,8.98077,0.00,1.12154,370.43,367.45,352.506,210.174,0.00,4.08627,663.847,180.654,126.157,63.1524,0.00,1.99043
2740,8.73852,0.00,0.0672283,269.191,226.138,149.171,170.763,0.00,2.6496,770.744,213.55,184.195,95.4742,0.00,4.09908
2741,9.19566,1.24328,1.60145,303.321,273.192,178.226,164.491,3.66235,4.492,458.616,135.353,110.359,68.3008,13.313,2.09708
2742,8.83752,0.07173,1.12041,307.747,245.727,162.994,182.063,3.03093,3.47681,573.062,157.827,127.674,62.0765,11.8945,2.59714
2743,8.65106,0.00,1.62942,297.159,246.235,160.579,196.244,0.00,3.70666,374.617,109.12,92.5015,61.8957,0.00,1.98135
2744,7.84918,0.00,0.00,37.3287,61.6919,38.0107,0.00,0.00,0.77985,30.3301,9.57319,7.99299,6.85707,0.00,0.155801
2745,8.59602,1.72032,1.7409,120.732,128.511,82.2753,89.922,2.43772,1.58586,91.3904,30.6942,24.7918,27.2065,7.16014,0.484209
2746,8.08009,0.00,0.62269,197.52,191.684,169.541,150.169,0.00,2.39003,478.998,128.495,85.5851,55.9135,0.00,1.4908
2747,7.81872,0.00,0.147186,314.242,287.593,260.497,227.601,0.00,3.08129,454.779,124.516,83.7366,46.0024,0.00,1.13786
2748,7.82039,0.00,0.309021,139.324,114.326,73.8882,119.669,0.00,0.830877,58.0151,20.0529,16.339,17.9491,0.00,0.267653
2749,7.79497,0.00,0.344279,52.6508,60.1106,37.4987,36.0046,0.00,0.637957,33.2169,10.762,9.23822,7.20713,0.00,0.15618
2750,8.12549,0.00,0.384428,109.518,119.021,74.6984,94.1523,0.00,1.04498,57.3405,21.2783,16.2578,24.3969,0.00,0.263931
2751,7.74361,0.00,0.332583,63.7815,84.6566,51.892,49.5585,0.00,0.902007,41.0795,13.5882,11.1819,11.0816,0.00,0.194465
2752,8.17955,0.00,0.834827,139.707,183.046,111.22,102.857,0.00,1.69559,96.7754,33.4178,27.8571,27.7383,0.00,0.448251
2753,7.86976,0.00,0.147721,58.67,53.2647,33.5838,38.1105,0.00,0.629364,30.8138,10.7204,9.47017,7.17965,0.00,0.136724
2754,8.66784,2.73317,0.935736,230.673,314.128,327.051,115.628,6.27059,3.09574,441.673,115.384,68.7433,29.3803,8.75031,0.874218
2755,7.9203,0.00,0.00,155.467,110.206,72.802,0.00,0.00,0.74732,66.418,20.6782,17.8891,12.3418,0.00,0.312053
2756,7.95579,0.00,0.0265229,218.132,181.906,120.012,160.852,0.00,1.41755,128.136,41.1622,35.2677,27.3484,0.00,0.611219
2757,8.0849,0.00,0.441278,201.192,197.582,215.381,125.552,0.00,2.45656,450.366,115.413,74.8188,29.3744,0.00,1.18342
2758,8.16495,0.00,0.206918,5.02829,9.16706,5.50924,1.73225,0.00,0.0778044,3.202,0.855387,0.738979,0.332557,0.00,0.0171012
2759,7.87129,0.00,0.00,36.5382,49.9109,30.6393,0.00,0.00,0.726486,32.7488,10.7673,9.18611,7.59296,0.00,0.162409
2760,7.51339,0.00,0.00,58.2266,57.3949,35.3271,0.00,0.00,0.786015,48.0347,16.0403,13.8736,10.972,0.00,0.218463
2761,7.78987,0.00,0.00,80.1612,55.0278,36.4817,0.00,0.00,0.356675,31.1504,9.45484,8.2813,4.98562,0.00,0.148196
2762,7.75308,0.00,0.273947,201.9,137.822,90.1988,161.207,0.00,1.46913,240.602,70.0559,60.2493,36.8139,0.00,1.16741
2763,7.53191,0.00,0.00,89.4403,82.723,51.7369,0.00,0.00,0.96774,57.752,23.5699,16.988,32.8983,0.00,0.254738
2764,7.14347,0.00,0.00,111.399,84.8977,53.4166,0.00,0.00,1.02692,85.4101,27.6383,23.656,18.7166,0.00,0.385857
2765,7.03895,0.00,0.00,14.4686,19.7013,11.4631,0.00,0.00,0.396499,20.9911,6.96868,6.11648,4.41744,0.00,0.0921571
2766,7.06872,0.00,0.00,76.3148,55.3029,34.6661,0.00,0.00,0.686569,55.2136,21.4522,16.604,24.9756,0.00,0.237215
2767,7.61505,0.00,0.635924,172.164,160.282,101.351,147.867,0.00,1.8156,113.717,39.0419,31.6776,35.1146,0.00,0.532989
2768,7.99611,0.00,0.823862,231.954,226.426,143.812,185.718,0.00,2.85591,227.999,72.8189,57.4787,64.5157,0.00,1.17465
2769,7.76726,0.00,1.01159,193.845,181.553,162.767,173.017,0.00,2.11689,307.69,85.3718,52.0399,36.7723,0.00,0.574439
2770,7.29252,0.00,0.00,110.922,109.236,66.856,0.00,0.00,1.8614,109.987,41.5557,33.7941,41.4131,0.00,0.48715
2771,7.73528,0.00,0.631666,243.16,187.311,121.168,202.37,0.00,1.81355,314.701,96.6152,81.7491,62.129,0.00,1.50617
2772,7.63496,0.00,0.0680082,142.501,128.252,124.815,97.7928,0.00,1.71992,257.699,69.9132,40.6565,24.2927,0.00,0.363378
2773,7.15398,0.00,0.00,82.8722,46.4374,30.7657,0.00,0.00,0.342951,53.3444,15.5975,13.6155,7.60154,0.00,0.248241
2774,6.69091,0.00,0.00,53.6734,38.619,23.815,0.00,0.00,0.51052,36.8649,11.8367,9.64974,9.49514,0.00,0.167476
2775,7.03818,0.00,0.00,69.2631,53.7945,33.2881,0.00,0.00,0.854452,59.2778,20.4098,17.0197,16.8127,0.00,0.262418
2776,7.0609,0.00,0.00,129.807,130.514,135.615,0.00,0.00,2.5199,278.624,83.9479,54.4537,45.9451,0.00,0.528584
2777,6.97181,0.00,0.00,19.7316,22.6698,13.3778,0.00,0.00,0.418057,18.8212,6.33875,5.36922,4.78347,0.00,0.0836619
2778,7.02387,0.00,0.00,27.6067,27.143,16.3882,0.00,0.00,0.45587,23.2133,7.81242,6.70714,5.58932,0.00,0.102549
2779,7.66372,0.00,0.00,279.66,253.71,208.509,0.00,0.00,2.67194,530.467,149.581,110.185,67.9734,0.00,1.79582
2780,7.3244,0.00,0.00,23.2302,33.4323,19.7643,0.00,0.00,0.585283,29.6339,9.93955,8.68404,6.55748,0.00,0.134711
2781,8.51595,0.00,1.43018,250.334,242.519,172.734,188.364,0.00,2.9159,498.394,134.777,99.1934,57.501,0.00,2.00536
2782,7.15106,0.00,0.00,44.6934,30.6124,19.6417,0.00,0.00,0.289867,23.0196,7.14459,5.86324,5.31773,0.00,0.109653
2783,7.55523,0.00,0.00,101.262,77.6019,49.954,0.00,0.00,0.767275,58.5836,18.6949,16.3817,11.0353,0.00,0.273565
2784,8.4099,0.00,1.08686,120.126,116.022,74.3717,82.9477,0.00,1.16286,58.1326,18.7434,15.6198,14.0274,0.00,0.279118
2785,6.7932,0.00,0.00,23.722,24.1327,14.1383,0.00,0.00,0.733067,28.2583,11.4246,9.44029,11.6896,0.00,0.117298
2786,6.89946,0.00,0.00,20.6297,25.4033,14.8096,0.00,0.00,0.665937,38.6939,14.3326,12.236,12.0452,0.00,0.16689
2787,6.8533,0.00,0.00,32.5463,26.6818,16.2989,0.00,0.00,0.562013,30.311,11.4743,9.13656,12.128,0.00,0.134404
2788,6.83883,0.00,0.00,21.826,18.4961,11.0229,0.00,0.00,0.529362,21.6303,8.29611,7.11434,7.16666,0.00,0.0896813
2789,6.59004,0.00,0.00,50.3881,34.0308,20.8,0.00,0.00,0.641473,47.9216,16.5471,14.2067,12.3229,0.00,0.204709
2790,6.75073,0.00,0.00,12.8178,15.1224,8.67313,0.00,0.00,0.441243,24.6963,8.59392,7.50522,6.05133,0.00,0.106082
2791,6.71368,0.00,0.00,14.6707,15.8285,9.12421,0.00,0.00,0.53299,20.7083,10.4142,9.32959,10.2169,0.00,0.0671769
2792,6.62395,0.00,0.00,16.3719,18.7179,10.7985,0.00,0.00,0.444469,19.024,6.51054,5.50093,5.07912,0.00,0.0824881
2793,6.59047,0.00,0.00,38.7914,32.8501,19.3966,0.00,0.00,0.781444,37.5861,14.2632,12.3194,11.8554,0.00,0.151974
2794,7.13592,0.00,0.00,94.3936,61.3773,38.6847,0.00,0.00,1.49967,112.506,36.8417,32.3317,22.7536,0.00,0.50293
2795,7.61399,0.00,0.00,84.1968,54.8944,35.2475,0.00,0.00,1.22219,62.2736,19.3431,16.3282,12.8581,0.00,0.290978
2796,6.89799,0.00,0.00,89.1959,70.4397,73.6991,0.00,0.00,1.55981,201.653,54.7461,33.2003,19.1088,0.00,0.331804
2797,7.52592,0.00,0.00,46.0317,29.404,18.9133,0.00,0.00,0.580184,31.4428,12.4486,8.96983,16.9686,0.00,0.140429
2798,7.36992,0.00,0.00,27.2379,19.9651,12.3956,0.00,0.00,0.514144,20.4572,8.12775,6.05102,10.4496,0.00,0.0894948
2799,6.60702,0.00,0.00,24.2181,20.8343,12.1385,0.00,0.00,0.512209,20.8521,7.7867,6.54636,6.94477,0.00,0.0852156
2800,6.91769,0.00,0.00,21.4772,21.3627,12.4269,0.00,0.00,0.6767,27.6976,10.228,8.56648,9.11835,0.00,0.116867
