taz,airport_productions,lng,lat,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,TraumaLevel,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE,dist_to_airport_miles,employment,workers,high_earners,high_earn_distance,observed_productions,estimated_productions
2733,7,-78.51072046424908,35.9718649912565,Internal,282,523,44400,44,27.4,17.7,0,0,0,523,134,405,288,81,185,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.803711,1093,230.12,103.554,4536.049488894,7.535061563826428,23.801327768001556
2734,32,-78.56969211125339,35.944784292969935,Internal,848,2211,99076,51,26.2,12.9,0,0,0,2211,12,387,240,37,15,31,0,0,0,0,0,0,0,0,0,0,0,0,3885,0,0,0,0,0,0,0,0,0,0,42.966568,691,1127.6100000000001,349.55910000000006,15019.354840168804,34.44599572034939,29.03182737428063
2735,20,-78.5530034964331,35.962393132591174,Internal,1185,3216,99076,51,26.2,12.9,0,0,0,3216,37,160,320,14,90,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.466846,621,1640.16,803.6784,33326.0084463264,21.52874732521837,51.09269627494463
2736,10,-78.56054714348664,35.95266449657789,Internal,485,1515,99076,51,26.2,12.9,0,0,0,1515,0,65,99,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.047707,168,772.65,301.3335,12670.382717284501,10.764373662609184,20.266954098197537
2737,5,-78.53666420821963,35.92619824612879,Internal,40,124,57724,45,24.6,14.4,0,0,0,124,792,109,237,4,99,47,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,44.792175,1241,55.800000000000004,26.226,1174.71958155,5.382186831304592,22.64536233131154
2738,5,-78.53567400145995,35.93986129450763,Internal,269,726,57724,45,24.6,14.4,0,0,0,726,48,42,358,5,153,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.602795,606,326.7,114.34499999999998,4985.761594274999,5.382186831304592,17.394420481992135
2739,31,-78.54694127080383,35.950926142056005,Internal,647,1589,99076,51,26.2,12.9,0,0,0,1589,12,289,437,29,140,45,0,0,0,0,0,0,0,0,0,0,0,0,1412,0,0,0,0,0,0,0,0,0,0,42.710781,907,810.39,364.6755,15575.5754165655,33.36955835408847,33.01165919043623
2740,19,-78.54805387107417,35.97215216426782,Internal,353,1222,99076,51,26.2,12.9,0,0,0,1222,40,39,84,16,918,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,41.229687,1097,623.22,87.25080000000001,3597.3231744996006,20.45230995895745,23.801539172136245
2741,7,-78.5241527386139,35.951987633475625,Internal,418,866,57724,45,24.6,14.4,0,0,0,866,36,108,364,152,173,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,44.163677,833,389.7,101.322,4474.752080994,7.535061563826428,19.91794607453854
2742,8,-78.5461524618018,35.94341093684479,Internal,448,811,57724,45,24.6,14.4,0,0,0,811,17,104,254,88,303,17,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,43.591068,766,364.95,62.0415,2704.455245322,8.611498930087347,17.4841761159206
2743,10,-78.56026791721945,35.93825311637662,Internal,414,1135,57724,45,24.6,14.4,0,0,0,1135,67,51,174,184,239,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.627644,715,510.75,143.01000000000002,6239.18936844,10.764373662609184,20.129187468115333
2744,5,-78.52722020552909,35.93509122079289,Internal,285,955,57724,45,24.6,14.4,0,5,0,960,0,33,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.065838,33,429.75,42.975,1936.70438805,5.382186831304592,6.106624722059138
2745,5,-78.50233896233924,35.97105216042036,Internal,464,1240,44400,44,27.4,17.7,0,7,138,1385,13,47,177,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3624,237,545.6,98.208,4356.7425792,5.382186831304592,11.277176087995116
2746,7,-78.49426413683979,35.9629185396005,Internal,368,1070,57724,45,24.6,14.4,0,0,0,1070,50,79,79,18,181,10,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,45.392143,407,481.5,48.150000000000006,2185.63168545,7.535061563826428,11.569021455097221
2747,2,-78.49415067610492,35.91100054852256,Internal,476,1397,99006,45,29.4,11,0,0,0,1397,69,167,52,20,57,28,0,0,0,0,0,0,0,0,0,0,0,0,1287,0,0,0,0,0,0,0,0,0,0,49.075008,365,628.65,176.02200000000002,8638.281058176,2.1528747325218367,13.909514116469696
2748,3,-78.52227221976156,35.913744350236044,Internal,333,1011,128824,49,33.9,10.3,0,0,0,1011,25,16,5,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.162231,50,495.39,178.3404,8410.931141432398,3.229312098782755,10.433578176750968
2749,0,-78.5098206762735,35.913713577379106,Internal,136,462,128824,49,33.9,10.3,0,0,0,462,0,16,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.495682,25,226.38,52.0674,2525.0440729668003,0,5.84707843420984
2750,7,-78.53171933991406,35.91170315306348,Internal,401,1200,92222,49,27.9,5.9,0,0,0,1200,15,20,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.27232,55,588,164.64000000000001,7618.2747648,7.535061563826428,10.467422640435862
2751,6,-78.51454201252118,35.90826063593943,Internal,427,1234,92222,49,27.9,5.9,0,0,0,1234,0,14,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.077435,21,604.66,235.8174,11337.495720369,6.45862419756551,11.27020487315044
2752,21,-78.51719691499571,35.8979715897988,Internal,1079,2727,92222,49,27.9,5.9,0,0,0,2727,22,61,14,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.382637,97,1336.23,534.4920000000001,25860.132415404005,22.605184691479284,20.71273784700233
2753,1,-78.53143095710875,35.89344194994601,Internal,60,160,92222,49,27.9,5.9,0,0,0,160,25,6,5,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.345615,39,78.4,21.952000000000005,1061.2829404800002,1.0764373662609183,5.201032151807537
2754,2,-78.53837009295997,35.880743872541935,Internal,74,182,90075,49,29.2,7.5,0,0,0,182,0,149,15,2,28,44,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,0,0,0,0,0,0,0,0,0,48.362473,194,89.17999999999999,39.2392,1897.7047505415999,2.1528747325218367,7.897165876398552
2755,2,-78.51296830378459,35.920458331026914,Internal,181,514,128824,49,33.9,10.3,0,0,0,514,6,26,6,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.735764,43,251.85999999999999,70.52080000000001,3295.8434658912006,2.1528747325218367,6.965807719208771
2756,15,-78.51182405897399,35.93170772718956,Internal,523,1781,128824,49,33.9,10.3,0,0,0,1781,16,52,78,0,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.694527,163,872.6899999999999,375.25669999999997,17897.690810080898,16.146560493913775,17.793117010723094
2757,0,-78.51042756122101,35.94180223721787,Internal,0,0,128824,49,33.9,10.3,0,0,0,0,0,150,0,0,167,28,0,0,0,0,0,0,0,0,0,0,0,0,1841,0,0,0,0,0,0,0,0,0,0,48.790806,317,0,0,0,0,8.516689887024711
2759,3,-78.5213542388048,35.92677577487263,Internal,170,514,128824,49,33.9,10.3,0,0,0,514,38,40,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.670788,81,251.85999999999999,70.52080000000001,3220.7405063904007,3.229312098782755,7.711058387212385
2760,4,-78.48165665706694,35.9245805183569,Internal,227,541,99006,45,29.4,11,0,0,0,541,0,46,17,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.148048,65,243.45000000000002,75.46950000000001,3709.178608536001,4.305749465043673,6.943646482394662
2762,7,-78.4684237750174,35.91912363677074,Internal,231,537,99006,45,29.4,11,0,0,0,537,23,12,188,9,96,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.073425,328,241.65,41.0805,2057.0413357125,7.535061563826428,9.660058835662666
2763,13,-78.46871878003331,35.9760078911002,Internal,368,1030,93859,47,25,11.5,0,0,0,1030,34,21,47,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.164165,102,484.09999999999997,159.753,7374.863851244999,13.993685761391939,11.013740655241318
2764,1,-78.44235390805666,35.945691205762586,Internal,352,1006,93859,47,25,11.5,0,0,0,1006,22,32,59,0,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.557579,121,472.82,165.487,8035.648075972999,1.0764373662609183,10.397754580851856
2766,2,-78.44938529432517,35.97292938506436,Internal,172,433,93859,47,25,11.5,0,0,0,433,53,26,22,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.77739,105,203.51,69.1934,3305.8800572259997,2.1528747325218367,7.604631346916687
2767,15,-78.46911360374256,35.95786622042032,Internal,1034,3074,106661,47,36.8,6.7,0,0,0,3074,3,67,29,7,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.657249,115,1444.78,852.4201999999999,39771.581524029796,16.146560493913775,34.109481356795506
2768,23,-78.49283865774767,35.94892612111044,Internal,1209,3297,106661,47,36.8,6.7,0,0,0,3297,10,146,143,52,64,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.561878,415,1549.59,449.38109999999995,20924.027953705798,24.75805942400112,25.0295440616736
2769,7,-78.47420799977425,35.948532799580505,Internal,538,1607,106661,47,36.8,6.7,0,0,0,1607,12,159,40,0,14,41,0,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,46.569408,225,755.29,309.66889999999995,14421.0973490112,7.535061563826428,17.624274172819458
2770,30,-78.46975194397987,35.934826051880904,Internal,655,1861,106661,47,36.8,6.7,0,0,0,1861,27,155,28,22,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.659443,232,874.67,533.5486999999999,25962.1825553741,32.29312098782755,22.197892671562947
2771,11,-78.49591531973738,35.939315294649965,Internal,754,2086,99006,45,29.4,11,0,0,0,2086,31,125,43,11,174,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.225777,384,938.7,356.706,16489.012010562,11.840811028870101,21.79933567867682
2772,0,-78.46201490032495,35.92440830760842,Internal,51,110,106661,47,36.8,6.7,0,0,0,110,71,86,22,0,6,35,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,50.660172,185,51.699999999999996,18.095,916.69581234,0,7.048291452846472
2774,9,-78.38472257066277,35.928470349368745,Internal,187,511,71339,45,22.5,13.7,0,2,0,513,2,7,3,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.054764,16,229.95000000000002,71.28450000000001,3710.697824358,9.687936296348266,5.569188584802789
2775,4,-78.42463906265938,35.918327609306644,Internal,223,592,71339,45,22.5,13.7,0,0,0,592,3,54,18,2,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.311623,80,266.40000000000003,90.57600000000002,4738.177564848001,4.305749465043673,6.773024726831056
2776,4,-78.4259253046255,35.90359102823652,Internal,190,490,71339,45,22.5,13.7,0,0,0,490,78,340,44,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,0,0,0,0,0,0,0,55.823387,466,220.5,108.045,6031.437848415,4.305749465043673,11.526849230430741
2777,4,-78.42118901201663,35.93264197762596,Internal,107,285,71339,45,22.5,13.7,0,0,0,285,2,6,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.426762,11,128.25,39.7575,2004.841990215,4.305749465043673,5.088987405886438
2778,2,-78.41120855441335,35.94475556029687,Internal,76,240,71339,45,22.5,13.7,0,2,0,242,4,8,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.812897,20,108,33.48,1667.7357915599998,2.1528747325218367,5.128290678219588
2779,21,-78.46588152768928,35.91089021358769,Internal,830,2453,82781,45,35,10.5,0,0,0,2453,54,234,49,0,192,24,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,50.073093,529,1103.8500000000001,264.92400000000004,13265.564089932002,22.605184691479284,17.893216363656116
2780,2,-78.46071634349154,35.89332373449457,Internal,148,395,82781,45,35,10.5,0,0,0,395,1,22,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.250591,23,177.75,55.1025,2934.2406905775,2.1528747325218367,5.1870415943290675
2781,8,-78.51504254300376,35.88884410154972,Internal,660,1772,92222,49,27.9,5.9,0,7,0,1779,36,68,35,52,238,15,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,49.649063,429,868.28,130.242,6466.393263245999,8.611498930087347,13.38806872877159
2783,3,-78.48766609733438,35.890131586811314,Internal,160,452,82781,45,35,10.5,0,0,0,452,8,28,27,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.64875,66,203.4,63.054,3319.7142825,3.229312098782755,6.0233870821015785
2784,11,-78.50224212275947,35.89134061922655,Internal,282,780,82781,45,35,10.5,0,0,0,780,3,16,16,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.427406,42,351,105.3,5310.0058518,11.840811028870101,7.04053344383426
2785,2,-78.38752051561339,35.864065605360544,Internal,230,603,74766,46,13.5,20.5,0,0,0,603,29,18,3,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.884102,51,277.38,160.88039999999998,9151.537083400799,2.1528747325218367,5.6046860889645185
2789,0,-78.3532993497059,35.897436771362955,Internal,165,395,48839,46,27.6,5.4,0,0,0,395,17,39,5,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.402668,66,181.70000000000002,105.386,5838.665569848,0,5.947041013532928
2793,0,-78.33160266125587,35.884592852698304,Internal,276,750,81953,46,30.5,14.7,0,0,0,750,80,19,33,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.728962,132,345,55.2,3131.4387024000002,0,6.2101846347980265
2794,3,-78.34480163905576,35.84676076707458,Internal,157,403,81953,46,30.5,14.7,0,0,0,403,92,41,64,15,30,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.852081,242,185.38,148.304,8579.695020624,3.229312098782755,7.85570142747106
2795,2,-78.32605850437555,35.85017288019054,Internal,208,498,81953,46,30.5,14.7,0,5,0,503,8,13,41,8,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.63258,77,229.08,27.4896,1611.7861711679998,2.1528747325218367,5.125234605197952
2797,0,-78.31705074280151,35.84767103698845,Internal,85,226,87059,46,26.1,18.2,0,4,0,230,2,17,11,0,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.622757,32,103.96000000000001,60.2968,3715.6550542776,0,4.011647885446856
2798,2,-78.30373082727998,35.844571461278335,Internal,77,211,87059,46,26.1,18.2,0,0,0,211,5,5,20,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.340496,30,97.06,56.294799999999995,3509.4457542207997,2.1528747325218367,3.903010885540893
2799,2,-78.30282531189748,35.876481912324905,Internal,196,477,87059,46,26.1,18.2,0,0,0,477,20,3,14,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.567329,37,219.42000000000002,116.29260000000001,6810.946964465401,2.1528747325218367,4.630072824039579
2800,3,-78.30633240044205,35.85943657497099,Internal,211,574,87059,46,26.1,18.2,0,0,0,574,8,27,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.90963,38,264.04,153.1432,9021.609249016,3.229312098782755,4.528833976952554
2801,2,-78.31932152750896,35.83750516374616,Internal,18,58,87059,46,26.1,18.2,0,0,0,58,9,77,155,16,69,31,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,60.972404,326,26.68,8.2708,504.2905590032,2.1528747325218367,8.596303988515263
2802,0,-78.2864326795682,35.86137203325869,Internal,74,199,87059,46,26.1,18.2,0,0,0,199,0,0,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.890873,3,91.54,53.0932,3179.7980983636003,0,3.9065629665320927
2803,0,-78.31999472716313,35.825630479765465,Internal,164,367,69435,41,31.8,18.3,0,0,0,367,0,12,62,12,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.236576,148,150.47,57.1786,3501.4216844736,0,5.742828462790243
2804,0,-78.34248970869396,35.82837147242887,Internal,409,1185,69435,41,31.8,18.3,0,3,0,1188,0,12,19,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.833538,31,485.84999999999997,199.19849999999997,12117.949519292997,0,3.371678972825559
2805,0,-78.34459406954838,35.81843727293673,Internal,323,918,40964,41,34,10,0,7,0,925,65,54,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.054291,123,376.38,90.3312,5424.7761711792,0,5.463346274921882
2807,4,-78.32774978582958,35.82794313301545,Internal,213,576,69435,41,31.8,18.3,0,7,0,583,15,698,138,2,166,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.451832,1019,236.16,87.3792,5369.6119186944,4.305749465043673,17.860114815108748
2809,6,-78.31718506289583,35.832781816584124,Internal,12,34,74918,41,22.8,23.2,0,0,0,34,40,10,59,12,434,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.927475,555,13.94,1.1152,67.94632012,6.45862419756551,11.889481081652253
2810,2,-78.28149707343037,35.84176669659475,Internal,236,631,74918,41,22.8,23.2,0,3,0,634,2,21,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.975021,32,258.71,33.6323,2185.2593987783,2.1528747325218367,3.9056121735718907
2811,13,-78.30481024046534,35.83051059244454,Internal,107,305,74918,41,22.8,23.2,0,0,0,305,71,219,290,20,473,35,0,0,0,0,0,0,0,0,0,0,0,0,1685,0,530,0,0,0,0,0,0,0,0,61.512653,1073,125.05,43.7675,2692.2550401774997,13.993685761391939,18.930786888444715
2813,2,-78.28800255507981,35.81406644188617,Internal,159,484,52888,41,35.3,4,0,4,0,488,316,24,657,35,22,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.766327,1054,198.44,152.7988,9590.6194460076,2.1528747325218367,17.339955528470334
2814,0,-78.30778789005277,35.82457195675577,Internal,95,231,52888,41,35.3,4,0,0,0,231,169,96,42,36,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.500847,368,94.71,19.8891,1223.1964960676999,0,9.096170028056111
2816,2,-78.31095405797063,35.797285291710985,Internal,135,357,25543,41,22.7,12.6,0,0,0,357,0,13,10,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.902889,23,146.37,60.0117,3774.9093038012998,2.1528747325218367,3.675599277496908
2820,1,-78.41262208369682,35.83812263137671,Internal,332,1114,66111,48,19.4,10.5,0,0,0,1114,2,38,25,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.686867,66,534.72,203.1936,11315.2149784512,1.0764373662609183,6.711449249413713
2822,11,-78.44098591638915,35.81629363412956,Internal,124,314,85288,48,19.2,17.2,0,0,0,314,10,93,73,14,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.193184,190,150.72,36.172799999999995,1924.1464061952,11.840811028870101,7.273664491237723
2823,5,-78.43694249120136,35.83788962910161,Internal,402,1114,85288,48,19.2,17.2,0,7,0,1121,15,52,13,0,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.467781,86,534.72,224.5824,11783.3401796544,5.382186831304592,9.160826185104359
2824,7,-78.43594292623342,35.85571952625735,Internal,52,121,66111,48,19.4,10.5,0,0,0,121,10,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.611935,17,58.08,22.0704,1183.236850224,7.535061563826428,4.573701763955554
2825,0,-78.42111876392795,35.7984898165865,Internal,29,81,47521,42,12.6,13.5,101,0,0,182,2,0,17,30,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.346786,49,34.019999999999996,24.494399999999995,1355.6863149983997,0,4.946395855292176
2826,18,-78.40960541586657,35.80753686603583,Internal,115,347,47521,42,12.6,13.5,0,0,0,347,150,205,212,14,28,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55.481327,609,145.73999999999998,55.38119999999999,3072.6224668523996,19.37587259269653,13.172998389550362
2828,9,-78.41636934547613,35.813374576591904,Internal,12,31,66111,48,19.4,10.5,0,0,0,31,108,128,14,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,1361,0,0,0,0,0,0,0,0,0,0,54.478897,252,14.879999999999999,6.993599999999999,381.00361405919995,9.687936296348266,7.677478307022362
2829,2,-78.39026724402929,35.83620163392841,Internal,311,952,50625,48,27.1,12.2,0,0,0,952,0,14,3,0,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.560497,26,456.96,173.6448,9821.4361894656,2.1528747325218367,5.472261465822849
2830,0,-78.38392228588701,35.81917468794983,Internal,198,593,58281,42,37.6,9.9,0,3,3,599,9,15,19,14,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.536232,57,249.06,127.0206,7435.3073103792,0,4.9330512923112
2831,2,-78.39418582755079,35.811509077245404,Internal,142,506,58281,42,37.6,9.9,0,0,0,506,428,44,26,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.321156,499,212.51999999999998,165.76559999999998,9336.1102170336,2.1528747325218367,12.247308549778907
2832,2,-78.36386644407591,35.82317563645576,Internal,105,276,58281,42,37.6,9.9,0,0,0,276,0,0,2,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.17371,2,115.92,59.1192,3439.1831962319998,2.1528747325218367,4.153199031407816
2833,0,-78.36711074329322,35.83245316237956,Internal,72,180,50625,48,27.1,12.2,0,0,0,180,0,2,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.321651,2,86.39999999999999,32.831999999999994,1914.8164456319996,0,4.091466704043418
2834,1,-78.38318656234311,35.80551925560564,Internal,194,510,47521,42,12.6,13.5,0,0,0,510,40,96,57,3,17,32,0,0,0,0,0,0,0,0,0,0,0,0,928,0,0,0,0,0,0,0,0,0,0,56.924416,213,214.2,68.544,3901.827170304,1.0764373662609183,7.40092470169051
2835,0,-78.39605620614053,35.794616127340895,Internal,72,175,47521,42,12.6,13.5,0,0,0,175,74,66,25,20,60,35,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,56.562824,245,73.5,25.724999999999998,1455.0786474,0,7.6553310470599145
2837,1,-78.37679585208521,35.791987821123094,Internal,193,289,47521,42,12.6,13.5,0,0,0,289,0,26,85,44,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.496681,326,121.38,32.772600000000004,1884.3157277406003,1.0764373662609183,8.765625532714356
2838,1,-78.37026515113767,35.783246447223824,Internal,33,79,54234,42,34.2,12.5,0,0,0,79,0,36,153,14,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.153828,225,33.18,18.5808,1080.5446473023999,1.0764373662609183,7.245706589379386
2840,3,-78.34824811305896,35.79040658016026,Internal,206,514,54234,42,34.2,12.5,0,0,0,514,88,11,72,33,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.404987,222,215.88,58.287600000000005,3462.5741202612003,3.229312098782755,7.078661925459764
2841,1,-78.35497940843888,35.79311030948204,Internal,291,788,54234,42,34.2,12.5,0,0,0,788,18,9,26,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.506016,56,330.96,59.572799999999994,3544.9399899647997,1.0764373662609183,4.703323482683647
2844,0,-78.36816658928164,35.788338137994984,Internal,305,789,54234,42,34.2,12.5,0,0,0,789,3,41,24,11,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.119846,85,331.38,169.0038,9822.474829414801,0,5.559011593047573
2847,1,-78.36213535830522,35.77133648358344,Internal,261,712,60875,50,36.8,15.3,0,0,0,712,90,77,36,10,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.856354,246,356,92.56,5447.744126240001,1.0764373662609183,7.506064242363762
2848,0,-78.35956081855339,35.77861321701536,Internal,124,336,60875,50,36.8,15.3,0,0,0,336,0,5,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.990692,8,168,47.040000000000006,2774.9221516800003,0,4.110864735272851
2849,1,-78.37709075458505,35.77479940292249,Internal,165,513,54321,50,28.1,14,0,0,0,513,2,36,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.629856,38,256.5,71.82000000000001,4210.79625792,1.0764373662609183,4.597991165249213
